word	sentence	translation	difficulty_rank
werden	Was werden wir?	What will we become?	76
werden	Was wird aus ihr werden?	What will become of her?	76
werden	Was nicht ist, kann noch werden.	What isn't yet may later be.	76
will	Alles, was ich will, bist du.	All I want is you.	77
will	Ich will dich.	I want you.	77
will	Das ist es, was ich will.	This is what I want.	77
den	Den will ich nicht.	I don't want that one.	77
wenn	Wenn ich will, dann kann ich, aber ich will nicht.	I can if I want, but I don't want to.	77
nach	Nach Ihnen.	After you.	78
ihnen	Nach Ihnen.	After you.	78
ihnen	Was ist mit Ihnen?	How about you?	78
ihnen	Gut. Und Ihnen?	Fine. And you?	78
nach	Nach Ihnen!	After you!	78
geht	Mir geht's gut.	I'm doing fine.	79
geht	Mir geht's gut, und dir?	I am fine, and you?	79
geht	Wie geht es dir?	How is it going?	79
um	Es geht nicht um dich.	This isn't about you.	79
um	Ich weiß, um was es geht.	I know what this is about.	79
wo	Wo bist du?	Where are you?	80
wo	Wo sind wir?	Where are we?	80
wo	Wo bin ich?	Where am I?	80
etwas	Ich habe etwas für dich.	I have something for you.	81
etwas	Wir haben etwas für dich.	We've got something for you.	81
etwas	Wir haben etwas für Sie.	We've got something for you.	81
oh	Oh, Nein!	Oh no!	82
oh	Oh, ja!	Oh, yes!	82
oh	Oh nein.	Oh no.	82
mehr	Er ist nicht mehr hier.	He is no longer here.	83
mehr	Ich kann nicht mehr!	I'm fed up!	83
mehr	Ich will das nicht mehr.	I don't want that anymore.	83
mal	Ich bin nicht mehr der, der ich mal war.	I am not the person I used to be.	83
als	Ich weiß nicht mehr als du.	I don't know any more than you do.	83
bei	Ich bin bei dir.	I'm with you.	84
bei	Sie sind bei mir.	They're with me.	84
bei	Wir sind bei dir.	We're with you.	84
also	Also, hier sind wir!	Well, here we are!	85
also	Da bin ich also.	So, I'm arrived.	85
also	Ich will, also kann ich!	I want to, so I can!	85
bitte	Bitte.	Please.	86
bitte	Wie bitte?	Pardon me?	86
bitte	Ja, bitte.	Yes, please.	86
immer	Er ist immer noch hier.	He is still here.	87
immer	Ist er immer noch hier?	Is he still here?	87
immer	Das war immer so.	It's always been like that.	87
als	Sie hat immer mehr als ich.	She always has more than me.	87
hab	Hab dich!	Gotcha!	88
hab	Ich hab's.	I got it.	88
hab	Hab dich.	Gotcha.	88
warum	Warum?	Why?	89
warum	Warum ist er hier?	Why is he here?	89
warum	Warum ich?	Why me?	89
keine	Warum hast du keine?	Why don't you have one?	89
vor	Was ist vor dir?	What's in front of you?	90
vor	Was hat er vor?	What does he mean to do?	90
vor	Was hat er jetzt vor?	What is he up to now?	90
sich	Er weiß, was vor sich geht.	He knows what's going on.	90
sich	Sie weiß, was vor sich geht.	She knows what's going on.	90
los	Was ist los?	What is going on?	91
los	Los geht's.	Here we go.	91
los	Was ist los mit dir?	What is the matter with you?	91
können	Ja, wir können es.	Yes, we can.	92
können	Wie können sie nur?	But how can they do this?	92
können	Wenn er es gut kann, dann können wir es um so mehr.	If he can do it well, so much more can we.	92
wieder	Sie schon wieder?	You again?	93
wieder	Ich bin wieder da.	I'm back.	93
wieder	O nein! Nicht schon wieder!	Oh no, not again!	93
sagen	Haben Sie etwas zu sagen?	Do you have something to say?	94
sagen	Ich kann dir nur sagen, was ich weiß.	I can only tell you what I know.	94
sagen	Ich habe nichts zu sagen.	I have nothing to say.	94
machen	Und was werden wir machen?	And what are we going to do?	95
machen	Was machen sie?	What are they doing?	95
machen	Ja, kann ich machen.	Yes, I can.	95
dem	Du bist es, mit dem ich das machen will.	You're the one I want to do that with.	95
dem	Sie sind es, mit dem ich das machen will.	You're the one I want to do that with.	95
danke	Danke, das ist alles.	Thanks, that's all.	96
danke	Es geht mir gut, danke.	I'm fine, thank you.	96
danke	Gut, danke. Und Ihnen?	Fine, thank you. And you?	96
sehr	Das ist sehr gut.	This is very good.	97
sehr	Danke sehr!	Many thanks.	97
sehr	Sehr gut, danke.	Very good, thank you.	97
alle	Alle sind da.	All are present.	98
alle	Alle sagen es.	Everyone's saying it.	98
alle	Wo sind alle?	Where's everyone?	98
denn	Was hat sie denn?	What's eating her?	99
denn	Was ist denn das?	What is this?	99
denn	Wo sind denn alle?	Where is everybody?	99
mann	Er ist schon ein Mann.	He's already a man.	100
mann	Ich bin ein Mann.	I am a man.	100
mann	Was für ein Mann du bist!	What a man you are!	100
tun	Warum muss ich das tun?	Why do I have to do that?	101
tun	Kann ich noch etwas für dich tun?	Is there anything else you want me to do?	101
tun	Kann ich etwas für Sie tun?	Is there anything I can do for you?	101
als	Mehr als das kann ich nicht tun.	I can't do any more than this.	101
ihm	Was ist mit ihm los?	What's the matter with him?	102
ihm	Geht es ihm gut?	Is he all right?	102
ihm	Es geht ihm gut.	He's doing well.	102
gehen	Gehen wir?	Shall we go?	103
gehen	Ich muss jetzt gehen.	I have to leave now.	103
gehen	Kann ich jetzt gehen?	Can I leave now?	103
sehen	Kann ich das mal sehen?	Can I see that one?	104
sehen	Kann ich das sehen?	Can I see that?	104
sehen	Ich kann es nicht sehen.	I cannot see it.	104
in	Was sehen Sie in ihm?	What do you see in him?	104
vielleicht	Ja. Nein. Vielleicht. Ich weiß nicht.	Yes. No. Maybe. I don't know.	105
vielleicht	Vielleicht, vielleicht auch nicht.	Maybe, maybe not...	105
vielleicht	War sie es vielleicht?	Could it have been her?	105
wer	Wer ist sie?	Who is she?	107
wer	Ich weiß nicht, wer er ist.	I don't know who he is.	107
wer	Ich weiß, wer er ist.	I know who he is.	107
ihre	Sind das Ihre?	Are these yours?	108
ihre	Das ist ihre.	This is hers.	108
ihre	Das ist nicht ihre.	This is not hers.	108
diese	Was sind diese?	What are those?	109
diese	Diese sind nicht für dich.	These aren't for you.	109
diese	Diese sind für dich.	These are for you.	109
euch	Das geht euch nichts an.	It's none of your business.	110
euch	Wie geht es euch?	How are you?	110
euch	Wie geht es euch so?	How's the world treating you?	110
einer	Und mit mir sind wir schon einer mehr.	And with me, we are yet one more.	111
einer	Einer für alle, alle für einen.	One for all, all for one.	111
einer	Nur einer war noch da.	There was only one left.	111
komm	Komm mit.	Come along.	112
komm	Ja, komm bitte.	Yes, please come.	112
komm	Komm mit!	Come with me.	112
über	Er muss schon über 60 sein.	He must be over sixty.	113
über	Er muss über 60 sein.	He must be over sixty.	113
über	Sie muss über 80 sein.	She must be over eighty.	113
gibt	Es gibt nichts, was ich tun kann.	There's nothing I can do.	114
gibt	Geht nicht gibt's nicht.	"There's no such word as ""can't""."	114
gibt	Es gibt immer etwas zu tun.	There is always something to do.	114
okay	Okay, los geht's.	Okay, let's go.	115
okay	Jetzt ist alles okay.	Everything is all right now.	115
okay	Okay.	Okay.	115
wissen	Wissen Sie, wer sie sind?	Do you know who they are?	116
wissen	Das will ich nicht wissen.	I don't want to know about it.	116
wissen	Ich will es auch wissen!	I also want to know!	116
a	Deine o sehen aus wie a.	Your o's look like a's.	117
deine	Deine o sehen aus wie a.	Your o's look like a's.	117
deine	Sind das deine?	Are those yours?	117
deine	Sie sind deine.	They're yours.	117
müssen	Wir müssen wissen. Wir werden wissen.	We must know. We will know.	118
müssen	Wir werden etwas tun müssen.	We will have to do something.	118
müssen	Nein, wir müssen jetzt gehen.	No, we have to go now.	118
soll	Ich weiß nicht mehr, was ich tun soll.	I don't know what to do anymore.	119
soll	Ich weiß nicht, was ich sagen soll.	I don't know what to say.	119
soll	Soll ich mit dir gehen?	Shall we go together?	119
werde	Ich werde alles für euch tun.	I will do anything for you.	120
werde	Ich werde einen Mann aus dir machen.	I will make a man of you.	120
werde	Ich werde es tun.	I'll do it.	120
nie	Ich werde es nie wieder tun.	I will never do it again.	121
nie	Ich will dich nie wieder sehen.	I don't ever want to see you again.	121
nie	Ich werde es nie wieder machen.	I will not do it again.	121
wirklich	Wirklich?	Really?	122
wirklich	Nein, nicht wirklich.	No, not really.	122
wirklich	„Wirklich?“ „Ja, wirklich.“	"""Really?"" ""Yes, really."""	122
kein	Gibt kein Aber!	There's no but about it!	123
kein	Du bist kein Mann.	You're not a man.	123
kein	Kein Aber!	No buts!	123
viel	Ich habe viel zu tun.	I have a lot of work to do.	124
viel	Es gibt noch viel zu tun.	There still remains much to be done.	124
viel	Nein, nicht zu viel.	No, not too much.	124
weg	Ich bin weg.	I'm out of here.	125
weg	Ich bin auf dem Weg.	I'm on my way.	125
dem	Ich bin auf dem Weg.	I'm on my way.	125
weg	Ist sie weg?	Is she gone?	125
würde	Ich würde alles für dich tun.	I would do anything for you.	126
würde	Das würde ich nicht tun.	I wouldn't do that.	126
würde	So würde ich es tun.	That's how I would do it.	126
tut	Sie weiß, was sie tut.	She knows what she's doing.	127
tut	Sie ist gut in dem, was sie tut.	She's good at what she does.	127
tut	Er ist gut in dem, was er tut.	He's good at what he does.	127
am	Er ist am Gehen.	He's about to leave.	128
einfach	Ich weiß einfach nicht, was ich sagen soll.	I just don't know what to say.	130
einfach	Ich kann es ihr jetzt nicht sagen. Das ist nicht mehr so einfach.	I can't tell her now. It's not that simple anymore.	130
einfach	Nur, dass es hier nicht so einfach ist.	Except that here, it's not so simple.	130
leben	Ich kann so ein Leben nicht leben.	I can't live that kind of life.	131
leben	Ich will für immer leben.	I want to live forever.	131
leben	Ich will leben.	I want to live.	131
am	Er ist noch am Leben.	He is still alive.	131
am	Er soll noch am Leben sein.	It is said that he is still alive.	131
hatte	Ich hatte nichts mit ihr zu tun.	I had nothing to do with her.	132
hatte	Was hatte er vor?	What was he up to?	132
hatte	Ich hatte nichts zu tun.	I wasn't busy.	132
zeit	Wir haben noch viel Zeit.	We still have a lot of time.	133
zeit	Deine Zeit ist um.	Your time is up.	133
zeit	Hast du jetzt Zeit?	Are you free now?	133
weil	Weil es ihn gibt.	Because it is there.	134
weil	Ich weiß das nicht, weil ich nicht da war.	I don't know because I wasn't there.	134
weil	Ich bin hier, weil ich es will.	I'm here because I want to be.	134
willst	Was willst du machen?	What do you want to do?	135
willst	Willst du es jetzt sehen?	Would you like to see it now?	135
willst	Willst du nicht mit mir mit?	Don't you want to come along?	135
kommen	Vielleicht wird er kommen.	Perhaps he will come.	136
kommen	Kommen Sie mit uns.	Come along with us.	136
kommen	Er kann kommen.	He can come.	136
dein	Ist das dein Mann?	Is this your husband?	137
dein	Ich bin nicht mehr dein Mann.	I'm not your husband anymore.	137
dein	Was mein, ist dein.	What's mine is yours.	137
heute	Ich habe heute nichts zu tun.	I have nothing to do today.	138
heute	Wie geht es dir heute?	How are you today?	138
heute	Ich habe heute viel zu tun.	I have a lot to do today.	138
kommt	Wer kommt mit mir?	Who is coming with me?	139
kommt	Ich will wissen, wer mit uns kommt.	I want to know who is coming with us.	139
kommt	Kommt mit uns.	Come along with us.	139
wollen	Wenn Sie wollen, können Sie gehen.	You can go if you want to.	140
wollen	Was wollen Sie?	What do you want?	140
wollen	Das ist es, was wir wissen wollen.	That's what we want to know.	140
damit	Damit habe ich nichts zu tun.	I have nothing to do with it.	141
damit	Was willst du damit sagen?	What are you implying?	141
damit	Ich habe nichts damit zu tun.	I have nothing to do with it.	141
ganz	Ganz wie du willst.	Suit yourself.	142
ganz	Nicht ganz das, was ich will.	Not quite what I want.	142
ganz	Sie ist nicht ganz einfach.	She is like a hen with one chicken.	142
wäre	Wenn ich du wäre, würde ich das so nicht machen.	If I were you, I wouldn't do so.	143
wäre	Wenn ich du wäre, würde ich es nicht tun.	If I were you, I wouldn't do it.	143
wäre	Das wäre gut so.	That would be fine.	143
wollte	Er wollte mit uns kommen.	He wanted to come with us.	144
wollte	Das ist nicht das, was ich sagen wollte.	That is not what I meant to say.	144
wollte	Das ist nicht ganz das, was ich wollte.	This isn't exactly what I wanted.	144
weißt	Wie, du weißt nicht?!	What do you mean you don't know?!	145
weißt	Weißt du, wer sie ist?	Do you know who she is?	145
weißt	Weißt du, wo sie ist?	Do you know where she is?	145
sicher	Bist du sicher?	Are you sure?	146
sicher	Es ist sicher, dass er kommt.	It is certain that he will come.	146
sicher	Ich bin sicher.	I am sure.	146
gesagt	Du hast ihm nichts gesagt?	You didn't tell him anything?	147
gesagt	Aber das hast du mir ja nie gesagt!	But you've never told me about this!	147
gesagt	Was hast du gesagt?	What did you say?	147
frau	Wer ist diese Frau?	Who is that woman?	148
frau	Wer ist die Frau da?	Who is that lady?	148
frau	Ich bin eine Frau.	I am a woman.	148
nun	Und nun?	And now?	149
nun	Ich weiß nicht, was von nun an zu tun ist.	I don't know what to do from now on.	149
nun	Ich habe nun keine Zeit.	I don't have time now.	149
bis	Bis auf ihn sind wir alle hier.	We're all here except for him.	150
bis	Bis dann!	See you then.	150
bis	Wir machen heute bis hier.	We'll stop here for today.	150
wurde	Ich weiß nur, was mir gesagt wurde.	I only know what I've been told.	151
wurde	Es wurde viel gesagt.	It has been said a lot.	151
wurde	Ihr wurde nicht gesagt, dass sie das tun muss.	She wasn't told she should do that.	151
leid	Oh, tut mir leid.	Oh, I'm sorry.	152
leid	Tut mir leid, ich muss los.	Sorry, I've got to go.	152
leid	Tut mir leid, ich werde nicht da sein.	Sorry I won't be there.	152
na	Na und?	So what?	153
na	Na so was!	Indeed!	153
na	Na, wie geht's?	What's up?	153
kannst	Du kannst das machen!	You can do it.	154
kannst	Du kannst nicht „nein“ sagen.	You can't say no.	154
kannst	Warum kannst du nicht kommen?	Why can't you come?	154
macht	Wenn man nicht machen kann, was man will, macht man, was man kann.	When you can't do what you want, you do what you can.	155
macht	Das macht nichts.	Never mind.	155
macht	Was macht sie?	What does she do?	155
dieser	Ich weiß nicht, wer dieser Mann ist.	I don't know who that man is.	156
dieser	Wer ist dieser Mann?	Who is that man?	156
dieser	Wer ist dieser?	Who's this?	156
zurück	Ist er schon zurück?	Is he back already?	157
zurück	Warum kommt er nicht zurück?	Why doesn't he come back?	157
zurück	Also willst du sie jetzt zurück?	So, you want her back now?	157
lassen	Lassen Sie das mich machen.	Let me do this.	158
lassen	Lassen Sie mich sehen.	Let me have a look at it.	158
lassen	Lassen Sie mich gehen!	Let me go!	158
hallo	Hallo? Bist du noch da?	Hello? Are you still here?	159
hallo	Hallo!	Hello!	159
hallo	Hallo! Wie geht’s?	Hello, how are you?	159
meinen	Ich weiß, was Sie meinen.	I know what you mean.	160
meinen	Was meinen Sie damit?	What do you mean by it?	160
meinen	Was meinen Sie?	What is your opinion?	160
gott	Oh mein Gott!	Oh, my God!	161
gott	Es gibt nichts, das Gott nicht kann.	There is nothing God cannot do.	161
gott	Gott ist.	God is.	161
seine	Alles hat seine Zeit.	There is a time for everything.	162
seine	Was hat seine Frau gesagt?	What did his wife say?	162
seine	Die ist meine, nicht seine.	It's mine, not his.	162
hätte	Das hätte ich gesagt.	This is what I would have said.	163
hätte	Das würde ich tun, wenn ich mehr Zeit hätte.	I would do it if I had more time on my hands.	163
hätte	Es hätte so nicht kommen müssen.	It didn't have to be like this.	163
zwei	Was macht ihr zwei da?	What are you two doing?	164
zwei	Einer von uns zwei muss das machen.	One of the two of us has to do it.	164
zwei	Was ist zwei mal zwei?	What is two times two?	164
lass	Lass uns gehen!	Let's go!	165
lass	Lass mich sehen.	Let me have a look at it.	165
lass	Lass das!	Leave it!	165
könnte	Wenn ich so sein könnte...	If I could be like that...	166
könnte	Er könnte es machen.	He could do it.	166
könnte	Was könnte er meinen?	What could he mean?	166
genau	Das ist genau das, was ich wollte.	This is just what I wanted.	167
genau	Genau!	Exactly!	167
genau	Ich weiß es noch nicht genau.	I don't know exactly yet.	167
waren	Hier waren wir schon mal.	We've been here before.	168
waren	Wo waren Sie?	Where have you been?	168
waren	Waren sie hier?	Were they here?	168
klar	Ist das klar?	Is that clear?	169
klar	Ja, klar.	Yes, of course.	169
klar	Alles ist klar.	Everything is clear.	169
morgen	Sehen wir uns morgen?	We're meeting up tomorrow?	170
morgen	Sie müssen morgen nicht kommen.	You don't have to come tomorrow.	170
morgen	Hast du morgen Zeit?	Are you free tomorrow?	170
leute	Und die Leute? Was werden die sagen?	And the people? What will they say?	171
leute	Was machen diese Leute?	What are these people doing?	171
leute	Hallo, Leute!	Hey guys!	171
vater	Wo ist dein Vater?	Where is your father?	172
vater	Er ist mein Vater.	He is my father.	172
vater	Das ist mein Vater.	This is my father.	172
schön	Das Leben ist schön.	Life is beautiful.	173
schön	Wie schön du bist!	How beautiful you are!	173
schön	Sie ist sehr schön.	She's very beautiful.	173
glaube	Ich glaube an Gott.	I believe in God.	174
glaube	Ich glaube an dich.	I believe in you.	174
glaube	Ich glaube an ihn.	I believe in him.	174
ab	Ich kann ihn nicht ab.	I can't stand him.	175
ab	Ich kann sie nicht ab.	I can't stand her.	175
ab	Hallo, Leute! Was geht ab?	Hey, guys. What's up?	175
gerade	Ich habe gerade nicht viel Zeit.	I don't have much time now.	176
gerade	Ich bin gerade nicht sicher.	I'm not sure right now.	176
gerade	Gerade habe ich keine Zeit.	Right now I don't have any time.	176
tag	Wie geht es Dir? Wie ist dein Tag heute so?	How are you? What sort of day are you having today?	177
tag	Wie war dein Tag?	How was your day?	177
tag	Heute ist nicht dein Tag.	Today is not your day.	177
gesehen	Ich habe ihn gesehen.	I saw him.	178
gesehen	Ich habe noch nie so etwas gesehen.	I have never seen such a thing.	178
gesehen	Ich habe sie wieder gesehen.	I saw her again.	178
einem	Weißt du, ich habe dich noch nie mit einem Mann gesehen.	You know, I've never seen you with a guy before.	178
reden	Du hast gut reden!	You can talk well!	179
reden	Können wir reden?	Can we talk?	179
reden	Ich werde morgen mit dir reden.	I will speak with you tomorrow.	179
wohl	Er kommt wohl nicht.	He is not coming, apparently.	180
wohl	Er ist wie immer wohl auf.	He is as healthy as ever.	180
wohl	Sie wird wohl kommen.	She is likely to come.	180
liebe	Ich liebe ihn nicht mehr.	I do not love him any longer.	181
liebe	Ich liebe sie nicht mehr.	I don't love her anymore.	181
liebe	Ich liebe Sie.	I love you.	181
sollte	Er sollte kommen.	He was supposed to come.	182
sollte	Es sollte so sein.	It should be like this.	182
sollte	Und warum sollte ich das tun?	And why would I do that?	182
sagte	"Er sagte: ""Komm mit uns!"""	"He said, ""Come with us."""	183
sagte	Ich sagte ihm, was er zu tun hatte.	I told him what to do.	183
sagte	Er sagte der Frau hallo.	He said hello to the woman.	183
unsere	Es war nicht unsere.	It wasn't ours.	184
unsere	Sind das unsere?	Are these ours?	184
unsere	Das sind unsere.	These are ours.	184
jemand	Ist da jemand?	Is somebody there?	185
jemand	Wenn es jemand machen kann, dann du.	If anyone can do it, it's you.	185
jemand	Ist hier jemand?	Is anybody here?	185
geld	Ich habe nicht viel Geld.	I don't have much money.	186
