word	sentence	translation	difficulty_rank
pernah	Jangan pernah kau kembali.	Don't you ever come back.	108
kau	Tadi kau ada di mana?	Where were you?	108
kau	Aku adalah kau dan kau adalah aku.	I am you and you are me.	108
adalah	Aku adalah kau dan kau adalah aku.	I am you and you are me.	108
karena	Itu karena kamu tidak ingin sendiri.	It's because you don't want to be alone.	115
sendiri	Itu karena kamu tidak ingin sendiri.	It's because you don't want to be alone.	115
ingin	Itu karena kamu tidak ingin sendiri.	It's because you don't want to be alone.	115
banyak	Ada banyak yang lain.	There are many others.	117
jadi	Jangan jadi seperti yang lain.	Don't be like everyone else.	117
lain	Jangan jadi seperti yang lain.	Don't be like everyone else.	117
makan	Saya bisa makan yang ini?	Am I physically able to eat this one?	119
anda	Anda sudah makan.	You have already eaten.	119
lebih	Aku tidak bisa makan lebih banyak lagi.	I can't eat another bite.	119
sesuatu	Apa kau ingin makan sesuatu?	Would you like to eat something?	119
ingin	Apa kau ingin makan sesuatu?	Would you like to eat something?	119
hampir	Saya sudah hampir mau makan.	I was just about to eat.	119
lebih	Kamu harus makan lebih banyak lagi.	You should eat more.	119
besok	Besok kamu akan makan di mana?	Where will you eat tomorrow?	119
atau	Kamu sudah makan atau belum?	Have you eaten yet?	119
terlalu	Kemarin aku makan terlalu banyak.	I ate too much yesterday.	119
kemarin	Kemarin aku makan terlalu banyak.	I ate too much yesterday.	119
kami	Kami sudah makan.	We've eaten.	119
sesuatu	Apa kamu mau minum sesuatu?	Do you want something to drink?	120
minum	Apa kamu mau minum sesuatu?	Do you want something to drink?	120
anda	Anda ingin minum apa?	What would you like to drink?	120
pergi	Kadang aku pergi, kadang tidak.	Sometimes I go, sometimes I don't.	121
kadang	Kadang aku pergi, kadang tidak.	Sometimes I go, sometimes I don't.	121
dengan	Saya ingin pergi dengan anda.	I want to go with you.	121
kalau	Kalau kau tidak pergi, maka aku juga tidak akan pergi.	If you don't go, I will not go either.	121
maka	Kalau kau tidak pergi, maka aku juga tidak akan pergi.	If you don't go, I will not go either.	121
besok	Mungkin besok saya akan pergi.	Maybe I'll leave tomorrow.	121
mengapa	Mengapa mereka pergi?	Why are they leaving?	121
pernah	Dia tidak pernah pergi.	He never left.	121
jika	Aku akan pergi jika kamu juga.	I'll go if you will.	121
jika	Aku akan pergi jika kamu pergi juga.	I'll go if you will.	121
setelah	Kamu ingin pergi ke mana setelah ini?	Where do you want to go to next?	121
ketika	Aku akan pergi ketika dia kembali.	I'll leave when she comes back.	121
besok	Kamu tidak bisa datang besok.	You can't come tomorrow.	122
datang	Kamu tidak bisa datang besok.	You can't come tomorrow.	122
datang	Kamu tidak harus datang besok.	You don't have to come tomorrow.	122
nanti	Saya akan datang nanti.	I'll come by later.	122
sebelum	Sebelum dia datang, aku tidak bisa pergi.	Until he comes, I can't go.	122
sebelum	Aku tidak bisa pergi sebelum dia datang.	I can't go until he comes.	122
dengan	Dengan siapa kamu akan datang?	Who will you be coming with?	122
pernah	Jangan pernah datang lagi.	Don't ever come again.	122
kalau	Bagaimana kalau dia tidak datang?	What if she doesn't come?	122
bagaimana	Bagaimana kalau dia tidak datang?	What if she doesn't come?	122
lihat	Lihat saya.	Look at me.	123
lihat	Lihat saja nanti!	Wait and see.	123
nanti	Lihat saja nanti!	Wait and see.	123
tahu	Saya tidak tahu kapan dia akan kembali.	I don't know when he'll come back.	125
tahu	Saya tidak tahu pasti kapan dia akan kembali.	I don't know for certain when he'll come back.	125
pasti	Saya tidak tahu pasti kapan dia akan kembali.	I don't know for certain when he'll come back.	125
tentang	Apa yang Anda tahu tentang saya?	What do you know about me?	125
sekali	Aku tidak tahu sama sekali.	I have no clue.	125
sampai	Aku tidak tahu di mana kita akan sampai.	I don't know where we'll arrive.	125
dengan	Aku harus tahu dengan pasti.	I have to know for sure.	125
masih	Kami masih belum tahu itu apa.	We don't know what it is yet.	125
bahkan	Kita bahkan tidak tahu di mana kita sekarang.	We don't even know where we are now.	125
tentang	Kami tidak tahu apa-apa tentang mereka.	We don't know anything about them.	125
sampai	Aku tidak tahu kenapa dia masih belum sampai.	I don't know why she hasn't arrived yet.	125
pikir	Kamu pikir kamu ini siapa?	Who do you think you are?	126
pikir	Aku pikir aku akan pergi sekarang.	I think I'll go now.	126
begitu	Apa kamu pikir begitu?	Do you think so?	126
segera	Aku pikir dia akan segera kembali.	I think she will come back soon.	126
beri	Beri aku tahu!	Give me tofu!	127
beri	Beri tahu aku!	Tell me!	127
beri	Beri tahu aku.	Tell me.	127
bicara	Kau terlalu banyak bicara.	You talk too much.	129
bicara	Dengan siapa saya bicara?	Who am I talking with?	129
bicara	Kau ini bicara apa?	What on earth are you talking about?	129
kata	Saya mau bilang kata itu.	I want to say that word.	130
baca	Kamu pernah baca ini?	Have you read this?	132
baca	Baca ini!	Read this.	132
tanya	Jangan tanya aku. Tanya dia.	Don't ask me. Ask him.	133
belajar	Aku sama sekali tidak belajar kemarin.	I didn't study at all yesterday.	135
sekali	Aku sama sekali tidak belajar kemarin.	I didn't study at all yesterday.	135
bekerja	Saya tidak bekerja.	I am not working.	136
bekerja	Mengapa kamu tidak bekerja?	Why aren't you working?	136
bekerja	Kamu harus bekerja.	You must work.	136
tidur	Aku pikir aku akan pergi tidur.	I think I'm gonna go to sleep.	138
bangun	Kapan kamu bangun?	When did you get up?	139
bangun	Mereka masih belum bangun.	They still haven't woken up.	139
ketika	Ketika aku bangun, dia sudah pergi.	When I woke up, he was gone.	139
duduk	Aku pikir kau harus duduk.	I think you should sit.	140
duduk	Di mana kita akan duduk?	Where will we sit?	140
berdiri	Aku tidak bisa berdiri.	I can't stand.	141
berdiri	Mengapa kamu berdiri?	Why are you standing?	141
jalan	Pulang pergi? Hanya sekali jalan.	Round trip? Only one-way.	142
hanya	Pulang pergi? Hanya sekali jalan.	Round trip? Only one-way.	142
jalan	Dia mungkin tidak bisa jalan lagi.	He will probably never walk again.	142
lari	Saya lari	I run.	143
beli	Kamu beli ini di mana?	Where did you buy this?	146
tunggu	Jangan tunggu aku.	Don't wait for me.	149
bukan	Bukan itu yang aku cari.	That's not what I'm looking for.	150
cari	Bukan itu yang aku cari.	That's not what I'm looking for.	150
temukan	Apa yang akan mereka temukan?	What are they going to find?	151
bertemu	Di mana kita akan bertemu.	Where will we meet?	152
sering	Kami tidak terlalu sering bertemu.	We don't see each other very often.	152
tinggal	Aku tidak mau tinggal dengan itu.	I don't want to live with that.	153
tinggal	Dia tahu di mana saya tinggal.	He knows where I live.	153
buat	Apa yang kau buat?	What did you make?	155
buat	Buat apa?	For what?	155
bawa	Apa yang harus aku bawa?	What should I bring?	158
bantu	Ada yang bisa saya bantu?	How can I help you?	159
suka	Dia tidak suka dengan kita.	He doesn't like us.	160
suka	Saya tidak suka yang ini.	I don't like this one.	160
cinta	Aku cinta kamu.	I love you.	161
cinta	Saya cinta kamu.	I love you.	161
cinta	Aku cinta kamu!	I love you!	161
benci	Apa kamu benci aku?	Do you hate me?	162
benci	Aku benci kata-kata ini.	I hate these words.	162
benci	Aku benci dia.	I hate him.	162
mengerti	Saya tidak mengerti kata itu.	I can't understand that word.	163
mengerti	Saya tidak mengerti kata ini.	I can't understand this word.	163
paham	Aku pikir aku paham.	I think I understand.	164
paham	Apa kamu paham?	Do you get it?	164
paham	Tidak ada yang paham.	Nobody understands.	164
ingat	Saya juga tidak ingat.	I can't remember either.	165
ingat	Saya tidak ingat itu.	I have no recollection of it.	165
lupa	Aku tidak akan pernah lupa.	I'll never forget.	166
coba	Coba saya lihat.	Let me see.	167
coba	Coba lagi.	Try again.	167
coba	Coba lihat ini.	Take a look at these.	167
mulai	Kita harus mulai dari sekarang.	We must start now.	168
mulai	Kapan kamu bisa mulai bekerja?	When could you start working?	168
selesai	Aku hampir selesai.	I'm almost done.	169
selesai	Selesai belajar.	Finish studying.	169
berhenti	Aku tidak ingin kau berhenti.	I don't want you to quit.	170
satu	Beri aku satu.	Give me one.	171
satu	Ambil satu saja.	Take only one.	171
satu	Satu dua tiga…	One two three...	173
dua	Satu, dua, tiga, empat, lima.	One, two, three, four, five.	175
empat	Satu, dua, tiga, empat, lima.	One, two, three, four, five.	175
lima	Satu, dua, tiga, empat, lima.	One, two, three, four, five.	175
tiga	Satu, dua, tiga, empat, lima.	One, two, three, four, five.	175
tujuh	Satu, dua, tiga, empat, lima, enam, tujuh, delapan, sembilan, sepuluh.	One, two, three, four, five, six, seven, eight, nine, ten.	180
sepuluh	Satu, dua, tiga, empat, lima, enam, tujuh, delapan, sembilan, sepuluh.	One, two, three, four, five, six, seven, eight, nine, ten.	180
empat	Satu, dua, tiga, empat, lima, enam, tujuh, delapan, sembilan, sepuluh.	One, two, three, four, five, six, seven, eight, nine, ten.	180
lima	Satu, dua, tiga, empat, lima, enam, tujuh, delapan, sembilan, sepuluh.	One, two, three, four, five, six, seven, eight, nine, ten.	180
enam	Satu, dua, tiga, empat, lima, enam, tujuh, delapan, sembilan, sepuluh.	One, two, three, four, five, six, seven, eight, nine, ten.	180
sembilan	Satu, dua, tiga, empat, lima, enam, tujuh, delapan, sembilan, sepuluh.	One, two, three, four, five, six, seven, eight, nine, ten.	180
delapan	Satu, dua, tiga, empat, lima, enam, tujuh, delapan, sembilan, sepuluh.	One, two, three, four, five, six, seven, eight, nine, ten.	180
pertama	Aku yang pertama.	I'm first.	186
pertama	Ini cinta pertama saya.	This is my first love.	186
terakhir	Ini yang terakhir!	This is the last straw!	188
terakhir	Ini yang terakhir.	This is the last straw.	188
terakhir	Aku yang terakhir.	I'm the last.	188
warna	Aku suka warna hijau.	I like the colour green.	194
warna	Aku suka warna kuning.	I like the colour yellow.	195
cokelat	Aku suka cokelat.	I like chocolate.	198
cokelat	Aku tidak suka cokelat.	I don't like chocolate.	198
cokelat	Saya tidak suka cokelat.	I don't like chocolate.	198
warna	Oranye itu warna apa?	What colour is orange?	200
oranye	Oranye itu warna apa?	What colour is orange?	200
orang	Siapa orang itu?	Who is that person?	201
orang	Siapa orang-orang itu?	Who are those guys?	201
orang	Siapa orang-orang ini?	Who are these people?	201
perempuan	Aku tahu perempuan itu.	I know the girl.	203
perempuan	Mereka suka perempuan.	They like girls.	203
perempuan	Itu karena kamu perempuan.	That's because you're a girl.	203
wanita	Tidak ada yang tahu siapa wanita itu.	Nobody knows who that woman is.	205
anak	Siapa anak itu?	Who is that boy?	206
anak	Kamu bukan anak-anak lagi.	You're not a child anymore.	206
anak	Mereka adalah anak-anak Anda.	They're your children.	206
bayi	Dia tidur seperti bayi.	He's sleeping like a baby.	207
bayi	Saya bukan bayi.	I'm not a baby.	207
bayi	Mereka tidur seperti bayi.	They're sleeping like babies.	207
ibu	Seperti ibu, seperti anak perempuan.	Like mother, like daughter.	210
ayah	Ibu, di mana Ayah?	Mum, where's Dad?	211
ayah	Seperti ayah, seperti anak.	Like father, like son.	211
ayah	Ini ayah saya.	This is my father.	211
tapi	Tapi Ayah tidak akan suka itu.	But Dad won't like it.	211
suami	Ini suami saya.	This is my husband.	217
suami	Suami Anda yang mana?	Which is your husband?	217
istri	Ini istri saya, Anda.	This is my wife Anda.	218
istri	Ini istri saya.	This is my wife.	218
istri	Ini istri kedua saya.	This is my second wife.	218
tetangga	Saya tidak suka dengan tetangga saya.	I don't like my neighbors.	219
guru	Dia guru, dan aku juga.	He's a teacher and so am I.	221
mahasiswa	Aku adalah mahasiswa.	I am a university student.	223
mahasiswa	Saya mahasiswa.	I am a university student.	223
mahasiswa	Dia mahasiswa.	He's a university student.	223
dokter	Kau harus pergi ke dokter.	You should see a doctor.	224
dokter	Apa kau sudah pergi ke dokter?	Did you see a doctor?	224
dokter	Aku ingin pergi ke dokter.	I'd like to see a doctor.	224
bapak	Bapak itu bukan guru. Beliau dokter.	That gentleman isn't a teacher, he's a doctor.	224
beliau	Bapak itu bukan guru. Beliau dokter.	That gentleman isn't a teacher, he's a doctor.	224
polisi	Aku benci polisi seperti dia.	I hate cops like him.	226
tentara	Aku bukan tentara.	I'm not a soldier.	227
kaki	Aku tidak mau pulang jalan kaki.	I don't want to walk home.	237
kaki	Aku tidak mau jalan kaki.	I don't want to walk.	237
mata	Mata anak perempuan itu biru.	That girl's eyes are blue.	238
biru	Mata anak perempuan itu biru.	That girl's eyes are blue.	238
gigi	Dia pergi ke dokter gigi.	He went to the dentist.	242
gigi	Dia harus ke dokter gigi.	He needs to go to the dentist.	242
hitam	Rambut anak itu hitam.	That boy's hair is black.	243
hati	Hati-hati!	Be careful!	244
hati	Hati-hati.	Be careful.	244
matahari	Apa warna matahari?	What colour is the sun?	249
matahari	Matahari adalah bintang.	The sun is a star.	251
awan	Tidak ada awan di langit.	There are no clouds in the sky.	253
langit	Tidak ada awan di langit.	There are no clouds in the sky.	253
jika	Aku akan tinggal jika hujan.	I'll stay if it rains.	254
hujan	Aku akan tinggal jika hujan.	I'll stay if it rains.	254
lari	Api! Lari!	Fire! Run!	256
api	Api! Lari!	Fire! Run!	256
api	Jangan bermain api!	Don't play with fire!	256
api	Jangan bermain api.	Don't play with fire.	256
gunung	Dia belum kembali dari gunung.	He is still not back from the mountains.	258
bunga	Kenapa kamu beli bunga-bunga itu?	Why did you buy the flowers?	262
matahari	Itu bunga matahari.	It's a sunflower.	262
berapa	Berapa bunga yang kamu beli?	How many flowers did you buy?	262
hutan	Sudah pernah hujan di hutan.	It has been raining in the forest.	263
anjing	Anak anjing itu ingin tidur.	The puppy wants to sleep.	266
putih	Anjing ini putih.	This dog is white.	266
hitam	Anjing itu hitam.	The dog is black.	266
kucing	Di mana kucing itu tidur?	Where is the cat sleeping?	267
putih	Kucing ini putih.	This cat is white.	267
dalam	Ada tiga kucing di dalam.	There are three cats inside.	267
dalam	Ada banyak ikan di dalam laut.	There are many fish in the sea.	269
ikan	Ada banyak ikan di dalam laut.	There are many fish in the sea.	269
laut	Ada banyak ikan di dalam laut.	There are many fish in the sea.	269
kuda	Aku tidak mau kuda itu.	I don't want the horse.	271
air	Aku minum air.	I drink water.	273
air	Dia minum air.	He drinks water.	273
air	Kamu minum air.	You drink water.	273
makanan	Apa ada makanan yang tidak kamu suka?	Is there any food you don't like?	274
minuman	Bagaimana kalau minuman?	How about a drink?	275
nasi	Kamu sudah makan nasi?	Have you already eaten rice?	276
nasi	Kami makan nasi.	We eat rice.	276
nasi	Kita makan nasi.	We eat rice.	276
roti	Burung makan roti.	Birds eat bread.	277
roti	Aku ingin makan roti.	I want to eat some bread.	277
daging	Jangan hanya makan ikan, makan daging juga.	Don't just eat fish. Eat meat, too.	278
daging	Aku tidak bisa makan daging.	I can't eat meat.	278
telur	Aku tidak suka telur.	I don't like eggs.	279
telur	Aku suka kuning telur.	I love egg yolks.	279
telur	Ini telur.	This is an egg.	279
sayur	Kenapa kamu tidak makan sayur?	Why don't you eat vegetables?	281
susu	Itu susu.	That's milk.	282
susu	Kami tidak minum susu.	We don't drink milk.	282
susu	Ini susu?	Is this milk?	282
teh	Kamu mau minum teh?	Do you want to drink some tea?	283
teh	Itu teh.	That's tea.	283
teh	Saya tidak minum teh.	I don't drink tea.	283
kopi	Saya tidak ingin banyak minum kopi.	I don't want to drink too much coffee.	284
hari	Hari ini saya harus belajar.	Today I have to study.	288
jawab	Aku akan jawab dalam satu atau dua hari.	I'll give you an answer in a day or two.	288
hari	Aku akan jawab dalam satu atau dua hari.	I'll give you an answer in a day or two.	288
atau	Aku akan jawab dalam satu atau dua hari.	I'll give you an answer in a day or two.	288
hari	Aku terlalu banyak makan hari ini.	I've eaten too much today.	288
setiap	Apa kamu belajar setiap hari?	Do you study every day?	288
tutup	Hari ini kami tutup.	We're closed today.	288
setiap	Aku makan nasi setiap hari.	I eat rice every day.	288
setiap	Saya makan daging hampir setiap hari.	I eat meat almost every day.	288
ayam	Aku makan ayam setiap hari.	I eat chicken every day.	288
beberapa	Saya akan pergi selama beberapa waktu.	I could be away for some time.	289
selama	Saya akan pergi selama beberapa waktu.	I could be away for some time.	289
waktu	Saya akan pergi selama beberapa waktu.	I could be away for some time.	289
waktu	Beri saya waktu satu atau dua hari.	Give me a day or two.	289
sepuluh	Sudah sepuluh tahun kita tidak bertemu.	It's been ten years since we last met.	290
tahun	Sudah sepuluh tahun kita tidak bertemu.	It's been ten years since we last met.	290
minggu	Kami tidak pernah bekerja di hari Minggu.	We never work on Sunday.	291
jam	Sekarang hampir jam tiga.	It is almost three.	292
jam	Sudah jam sebelas.	It is already eleven.	292
jam	Ini sudah jam tujuh.	It's already seven.	292
tangan	Aku suka jam tangan ini.	I like this watch.	292
selama	Aku tidur selama delapan jam.	I slept for eight hours.	292
setengah	Sekarang jam setengah sembilan.	It's half past eight.	292
setengah	Sekarang jam setengah tiga.	It's two-thirty.	292
setengah	Sekarang jam setengah lima.	It's half past four.	292
sembilan	Saya bekerja dari jam sembilan sampai jam enam.	I work from nine to six.	292
enam	Saya bekerja dari jam sembilan sampai jam enam.	I work from nine to six.	292
sebelas	Sekarang sudah jam setengah sebelas.	It's now half past ten.	292
beberapa	Dia tidur selama beberapa jam.	She slept for a few hours.	292
selama	Dia tidur selama beberapa jam.	She slept for a few hours.	292
menit	Lima menit lagi! Tolong tunggu lima menit lagi!	Five more minutes! Please wait five more minutes!	293
menit	Saya bangun sepuluh menit yang lalu.	I woke up ten minutes ago.	293
lalu	Saya bangun sepuluh menit yang lalu.	I woke up ten minutes ago.	293
pagi	Aku harus bangun pagi-pagi.	I have to get up early.	294
pagi	Tunggu sampai besok pagi!	Wait until tomorrow morning.	294
siang	Saya pikir saya bisa datang siang ini.	I think I can come over this afternoon.	295
siang	Mungkin siang ini akan hujan.	It's probably going to rain this afternoon.	295
setelah	Aku akan kembali setelah makan siang.	I'll come back again after lunch.	295
pada	Pada jam berapa kamu tidur siang?	What time do you have a nap?	295
setelah	Kita bisa pergi setelah makan siang.	We can go after lunch.	295
sore	Dia akan datang sore ini.	He will come this afternoon.	296
sore	Sekarang jam setengah lima sore.	It's half past four in the afternoon.	296
malam	Saya mulai malam ini.	I will start tonight.	297
malam	Bagaimana makan malam kemarin?	How did dinner go yesterday?	297
malam	Sekarang malam.	It's night.	297
rumah	Ada tiga ayam di rumah saya.	I have three chickens in my house.	298
ayam	Ada tiga ayam di rumah saya.	I have three chickens in my house.	298
putih	Kedua rumah itu putih.	Both houses are white.	298
selalu	Dia tidak selalu di rumah pada hari Minggu.	He's not always at home on Sundays.	298
pada	Dia tidak selalu di rumah pada hari Minggu.	He's not always at home on Sundays.	298
bermain	Jangan bermain di kamar ini.	Don't play in this room.	299
kamar	Jangan bermain di kamar ini.	Don't play in this room.	299
kamar	Ada berapa banyak orang dalam kamar ini?	How many people are in this room?	299
pintu	Tutup pintu itu!	Close that door!	300
tutup	Tutup pintu itu!	Close that door!	300
pintu	Tutup pintu itu.	Close that door.	300
tutup	Tutup pintu itu.	Close that door.	300
pintu	Buka pintu ini.	Open this door.	300
buka	Buka pintu ini.	Open this door.	300
buka	Buka pintu itu.	Open that door.	300
hati	Mata adalah jendela hati.	The eyes are the heart's windows.	301
jendela	Mata adalah jendela hati.	The eyes are the heart's windows.	301
meja	Tidak ada meja di dalam kamar.	There are no tables in the room.	302
kursi	Jangan duduk di kursi itu!	Don't sit on that chair!	303
kota	Aku tidak tinggal di kota.	I don't live in the city.	304
negara	Kamu pernah ke negara lain?	Have you ever visited a foreign country?	306
negara	Tidak ada yang datang ke negara saya.	Nobody came to my country.	306
lalu	Saya datang ke negara ini tiga tahun lalu.	I came to this country three years ago.	306
dunia	Ada lebih dari 150 negara di dunia.	There are more than 150 nations in the world.	307
uang	Kami ingin uang kami.	We want our money.	308
uang	Waktu adalah uang.	Time is money.	308
harga	Berapa harga jam tangan ini?	How much is this watch?	309
tangan	Berapa harga jam tangan ini?	How much is this watch?	309
toko	Saya tidak suka toko itu.	I don't like that store.	310
pasar	Dia ada di pasar.	She's at the market.	311
pasar	Dia di pasar.	He's at the market.	311
baik	Apa kamu baik baik saja?	Are you all right?	312
baik	Aku akan baik-baik saja besok.	I'll be better tomorrow.	312
untuk	Aku pikir itu baik untuk kita semua.	I think it would be good for all of us.	312
sangat	Dia adalah orang yang sangat baik, bukan?	He's a very nice person, isn't he?	312
jelek	Anjing itu sangat jelek.	That dog is really ugly.	314
jelek	Kamu tidak jelek.	You are not ugly.	314
jelek	Dia jelek.	He's ugly.	314
buruk	Bagus sekali! Tidak buruk juga.	Well done! That's not bad.	315
bagus	Bagus sekali! Tidak buruk juga.	Well done! That's not bad.	315
besar	Itu negara yang sangat besar.	It's a very large country.	316
pasar	Pasar itu besar.	The market is large.	316
keluarga	Rumah ini tidak cukup besar untuk keluarga kami.	This house isn't big enough for our family.	316
kecil	Aku harus pergi ke kamar kecil.	I've got to go to the men's room.	317
kecil	Kamu bukan anak kecil lagi.	You're not a child anymore.	317
baru	Kamu orang baru?	Are you new?	318
baru	Aku baru kembali.	I've just come back.	318
baru	Mereka baru saja sampai.	They have just arrived.	318
lama	Kamu pergi selama berapa lama?	How long will you be gone?	319
lama	Dia akan kembali tidak lama lagi.	She will come back before long.	319
lama	Sudah berapa lama kamu pergi?	How long have you been gone?	319
tua	Orang tua saya tidak di rumah sekarang.	My parents aren't home right now.	320
merah	Aku lebih suka merah tua.	I like dark red better.	320
tua	Aku lebih suka merah tua.	I like dark red better.	320
tua	Saya mungkin sudah terlalu tua.	I may be too old.	320
bahwa	Mereka tahu bahwa aku lebih tua dari mereka.	They know that I'm older than they are.	320
muda	Dia tidak muda.	She is not young.	321
muda	Kamu masih muda.	You're still green.	321
muda	Mereka masih muda.	They're still young.	321
pria	Pria ini tidak muda. Dia tua.	This man isn’t young. He is old.	321
tapi	Dia tidak muda, tapi tua.	He isn't young but old.	321
panjang	Kami tinggal di jalan yang panjang ini.	We live on this long street.	324
mudah	Tidak ada jalan yang mudah untuk belajar.	There is no easy road to learning.	325
bahwa	Aku tahu bahwa ini tidak mudah.	I know this isn't easy.	325
susah	Itu tidak terlalu susah, bukan?	That wasn't so difficult, was it?	327
cepat	Tadi itu cepat.	That was fast.	328
cepat	Lebih cepat!	Faster!	328
panas	Hari ini sangat panas.	Today is extremely hot.	330
panas	Siapa mau cokelat panas?	Who wants hot chocolate?	330
panas	Hari ini panas sekali!	It is very warm today!	330
minuman	Aku ingin minuman dingin.	I want something cold to drink.	331
dingin	Aku ingin minum sesuatu yang dingin.	I want to drink something cold.	331
kosong	Apa ada kamar yang kosong?	Do you have a vacancy?	333
