word	sentence	translation	difficulty_rank
dit	Is dit het?	Is this it?	30
dan	En dan?	And then?	34
dan	En ik dan?	What about me?	34
dan	Wat was dat dan?	What was it, then?	34
weet	Ik weet het niet.	I don't know.	36
weet	Ik weet niet wat dat is.	I don't know what it is.	36
weet	Ik weet dat je weet dat ik het weet.	I know that you know that I know.	36
hij	Hij weet het niet.	He does not know.	36
als	Als je dat maar weet.	As long as you know that.	36
maar	Als je dat maar weet.	As long as you know that.	36
hier	Hier zijn we dan.	Here we are.	37
we	Hier zijn we dan.	Here we are.	37
hier	Ze is niet hier.	She's not here.	37
hier	Ik ben hier.	I'm here.	37
we	Hier zijn we!	Here we are!	37
van	Ik ben niet van hier.	I'm not from here.	37
zo	Zo is het niet.	It is not so.	38
zo	Is dat zo?	Is that true?	38
zo	Dat is maar zo!	May it be so!	38
maar	Dat is maar zo!	May it be so!	38
maar	Was het maar zo!	If only!	38
een	Heb jij er een?	Do you have one?	39
jij	Heb jij er een?	Do you have one?	39
jij	Jij was er niet.	You weren't there.	39
jij	Ben jij 't?	Is that you?	39
kan	Dat kan niet!	This can't be!	40
kan	Ik kan het.	I can do it.	40
kan	Ik kan ze niet aan.	I can't handle them.	40
aan	Ik kan ze niet aan.	I can't handle them.	40
aan	Ik kan dit niet aan.	I can't take this.	40
aan	Hij kan het niet aan.	He can't handle it.	40
geen	Ik heb er geen.	I have none.	41
nog	Weet je nog?	Do you remember?	42
nog	Ik weet het nog niet.	I don't know yet.	42
nog	We zijn er nog niet.	We're not there yet.	42
ja	Ja, ik weet het.	Yes, I know.	43
ja	Ja.	Yes.	43
ja	Ja!	Yes!	43
hem	Ik heb hem!	Got it!	44
hem	Dit is van hem.	This is his.	44
hem	Het is van hem.	It's his.	44
heeft	Wat heeft ze?	What does she have?	45
heeft	Wat heeft u?	What do you have?	45
heeft	Heeft hij het?	Does he have it?	45
wel	Weet je dat wel?	Do you realize that?	46
wel	Ik kan het wel aan.	I can handle it.	46
wel	Ja, dat kan je wel.	Yes, you can.	46
moet	Wat moet je?	What is it?	47
moet	Moet dat?	Is it necessary?	47
moet	Dat moet niet.	You don't have to.	47
me	Wat moet je van me?	What do you want from me?	47
met	Ik weet niet wat ik met je aan moet.	I don't know what to do with you.	47
wil	Maar ik wil niet.	But I don't want to.	48
wil	Ik wil er één!	I want one!	48
wil	Ik wil het niet.	I don't want it.	48
me	Wat wil je van me?	What do you want from me?	48
hebben	Wat wil je hebben?	What would you like to have?	49
hebben	We hebben hem!	We have him!	49
hebben	We hebben het!	We have it!	49
goed	Is dat wel goed?	Is that okay?	50
goed	Goed. En jij?	Fine. And you?	50
goed	Goed. En u?	Fine. And you?	50
voor	Goed voor u.	Good for you.	50
voor	Ik weet wat goed voor je is.	I know what is good for you.	50
in	Ik ben er goed in.	I'm good at it.	50
in	Ik ben hier niet goed in.	I'm not good at this.	50
met	Goed, en met u?	Fine. And you?	50
te	Hier ben je te goed voor.	This is beneath you.	50
haar	Het is van haar.	It's hers.	51
haar	Dat is van haar.	That's hers.	51
haar	Dit is van haar.	This is hers.	51
met	Ik wil met haar zijn.	I wanna be with her.	51
nee	Nee, ik weet het niet.	No, I don't know.	52
nee	Nee.	No.	52
nee	Ja en nee.	Yes and no.	52
o	O nee!	Oh no!	52
o	O, nee.	Oh no.	52
hoe	Hoe weet je dat?	How do you know that?	53
hoe	Hoe was het?	What was it like?	53
hoe	Hoe was ze?	What was she like?	53
nu	Ik ben nu 30.	I am 30 years old now.	54
nu	En nu?	And now?	54
nu	En wat nu?	And now what?	54
waar	Het kan niet waar zijn.	It cannot be true.	55
waar	Dat kan niet waar zijn!	It can't be!	55
waar	Dat kan niet waar zijn.	That can't be true.	55
in	Waar ben jij goed in?	What are you good at?	55
als	Als het maar waar was!	I wish it were true.	55
over	Waar heb je het over?	What are you talking about?	56
over	Ik moet het er met haar over hebben.	I will have to speak to her about it.	56
over	Waar heeft ze het over?	What is she talking about?	56
ook	Ook dat nog!	As if it weren't enough already!	57
ook	Ik ook niet.	Me neither.	57
ook	Ik wil het ook!	I also want it!	57
als	Als ik dit kan, kan jij het ook.	If I can do this, you can too.	57
doen	Wat ben je aan het doen?	What do you do?	58
doen	Wat was je aan het doen?	What were you doing?	58
doen	Wat wil je doen?	What do you want to do?	58
te	Ik heb met je te doen.	I feel for you.	58
me	Wat kan je voor me doen?	What can you do for me?	58
mijn	Ik moet mijn haar doen.	I've got to fix my hair.	58
uit	Ik moet er hier ook uit.	I get off here, too.	59
zou	Ik weet wat ik zou doen.	I know what I would do.	60
zou	Ik zou het niet doen.	I wouldn't do it.	60
zou	Zou het waar zijn?	Could it be true?	60
ga	Ik ga.	I'm going to go.	61
ga	Ga je dan niet?	Won't you go?	61
ga	Wat ga je nu doen?	What're you going to do next?	61
uit	Ik ga uit.	I'm going out.	61
om	Ga niet met haar om.	Don't hang out with her.	61
om	Ga niet met hem om.	Don't hang out with him.	61
of	Ik weet niet of ik het nog heb.	I don't know if I still have it.	62
of	Ik weet niet of het waar is.	I don't know if it is true.	62
of	Ik weet niet of hij het weet.	I don't know if he knows it.	62
gaan	Je moet gaan.	You have to go.	63
gaan	Moet ik nu gaan?	Do I have to go now?	63
gaan	Ik moet gaan.	I should go.	63
naar	Naar waar gaan we?	Where are we going?	63
uit	Gaan ze uit?	Are they going out?	63
bent	Nee, ik ben het niet, jij bent het!	No I'm not; you are!	64
bent	Jij bent.	It's your turn.	64
bent	Ik weet waar je bent.	I know where you are.	64
mij	Wat goed is voor u, is goed voor mij.	What is good for you is good for me.	65
mij	Ik was mij.	I wash myself.	65
mij	Het is een van mij.	It's one of mine.	65
bij	Nee, nee, ik heb het bij mij.	No, no, it's on me.	66
bij	Nee, ik heb het niet bij me.	No, I don't have it with me.	66
bij	Ik wil bij u zijn.	I want to be with you.	66
al	Ze zijn er al.	They're already here.	67
al	Het is al 16:00!	It's already 4:00!	67
al	Het is al 4:00!	It's already 4:00AM!	67
ons	Dit is van ons.	This is ours.	68
op	Op ons!	To us!	68
ons	Op ons!	To us!	68
ons	Het is van ons.	It's ours.	68
iets	Ik heb iets voor je.	I've got something for you.	70
iets	Er moet iets zijn dat je kan doen.	There must be something you can do.	70
iets	Is er iets dat ik voor u kan doen?	Is there anything that I can do for you?	70
daar	Het is daar.	It is there.	71
daar	Ik ben daar.	I am there.	71
daar	Daar is hij.	There he is.	71
die	Ik wil die daar.	I want that one.	71
die	Die daar!	That one!	71
geen	Daar heb ik geen weet van.	I don't know anything about that.	71
jullie	Ik weet waar jullie zijn.	I know where you are.	72
jullie	Waar zijn jullie?	Where are you?	72
jullie	Wat zijn jullie aan het doen?	What are you doing right now?	72
gaat	Met mij gaat het ook goed.	I'm fine too.	73
gaat	Hoe gaat het?	How are you doing?	73
gaat	Hoe gaat het met je?	How are you doing?	73
om	Zijn of niet zijn, daar gaat het om.	To be or not to be, that is the question.	73
zal	Ik zal het doen.	I will.	74
zal	Nee, dat zal ik niet doen.	No, I won't do that.	74
zal	Je weet waar ik zal zijn.	You know where I'll be.	74
geen	Het zal je geen goed doen.	It'll do you no good.	74
hebt	Ik weet niet waar je het over hebt.	I don't know what you're talking about.	75
hebt	Ik weet niet waar u het over hebt.	I don't know what you're talking about.	75
hebt	Waar hebt u het over?	What are you talking about?	75
kom	Ik kom.	I'm coming.	76
kom	Kom naar hier!	Come over!	76
naar	Kom naar hier!	Come over!	76
kom	Kom hier!	Come here!	76
op	Kom op!	Come on!	76
naar	Kom naar mij of ik kom naar u.	Come to me, or I come to you.	76
waarom	Waarom ik?	Why me?	77
waarom	Waarom niet?	Why not?	77
waarom	Waarom is hij hier?	Why is he here?	77
mijn	Waarom was jij mijn was?	Why did you wash my laundry?	77
meer	Ik weet niet wat ik nog meer kan doen.	I don't know what else to do.	78
meer	Ik wil het niet meer.	I don't want it anymore.	78
meer	Ik weet niet meer wat ik moet doen.	I don't know what to do anymore.	78
deze	Ik wil deze.	I want this one.	79
deze	Wat doen deze hier?	What are these doing here?	79
deze	Ik wil deze niet.	I don't want that one.	79
moeten	We moeten gaan.	We must go.	80
moeten	Wat had ik moeten doen?	What was I supposed to do?	80
had	Wat had ik moeten doen?	What was I supposed to do?	80
moeten	Ik had dat niet moeten doen.	I shouldn't have done that.	80
had	Ik had dat niet moeten doen.	I shouldn't have done that.	80
had	Je had dat niet moeten doen.	You shouldn't have done that.	80
laat	Waarom was je laat?	Why were you late?	81
laat	Het is laat.	It's late.	81
laat	Waarom ben je zo laat nog op?	What keeps you up so late?	81
kunnen	Als ik zo zou kunnen zijn...	If I could be like that...	82
kunnen	Waar zou ze kunnen zijn?	Where could she be?	82
kunnen	We kunnen er iets aan doen.	There is something we can do.	82
dus	Dus?	So what?	83
dus	Dus dat is waarom!	So that's why!	83
jou	En met jou, hoe gaat het met jou?	And you, how are you?	84
jou	Ik laat het aan jou.	I'll leave it up to you.	84
jou	Dat zou ik niet doen als ik jou was.	I wouldn't do that if I were you.	84
die	Die van jou is daar.	Yours is over there.	84
denk	Wat denk je dat ik aan het doen was?	What do you think I've been doing?	85
denk	Wat denk je, wat zou ze gaan doen?	What do you think she is going to do?	85
denk	Ik denk, dus ik ben.	I think, therefore I am.	85
dus	Ik denk, dus ik ben.	I think, therefore I am.	85
wie	Wie is hij?	Who is he?	86
wie	Wie weet?	Who knows?	86
wie	Wie denk je dat ik ben?	Who do you think I am?	86
alles	Ik weet alles.	I know everything.	87
alles	Dat is alles wat ik over hem weet.	This is all that I know about him.	87
alles	Ik zal alles voor u doen.	I will do anything for you.	87
echt	Echt?	Really?	88
echt	Echt goed!	Really good!	88
echt	Ik weet het echt niet.	I really don't know.	88
o	O! Echt waar?	Oh! Really?	88
doe	Wat doe je?	What are you doing?	89
doe	Wat doe je hier?	What are you doing here?	89
doe	Doe iets!	Do something!	89
door	Hier kom je niet door.	You shall not pass.	90
door	Ik laat je niet door.	I will not let you pass.	90
door	Ik had niet door wat ik aan het doen was.	I didn't realize what I was doing.	90
alleen	Laat me niet alleen!	Don't leave me by myself!	91
alleen	Ze is niet meer alleen.	She isn't lonely now.	91
alleen	Ik weet alleen dit.	I know only this.	91
toch	Waar was je toch?	Just where were you?	92
toch	Hij is niet hier, toch?	He isn't here, is he?	92
toch	Ja, toch?	Yes, so?	92
zien	Laat zien.	Let me see.	93
zien	Kan je het zien?	Can you see it?	93
zien	Ik moet hem gaan zien.	I must go and see him.	93
weg	Ik ben weg.	I'm outta here.	94
weg	Waar een wil is, is een weg.	Where there's a will, there's a way.	94
weg	Ik ben hier weg.	I'm outta here.	94
de	Ga uit de weg!	Get out of the way!	94
de	Ik weet hier de weg niet.	I don't know my way around here.	94
de	Uit de weg!	Gangway!	94
eens	O! Laat eens zien.	Oh! Show it to me please.	95
eens	Ik ben het met hem eens.	I agree with him.	95
eens	Kan je dat nog eens doen?	Can you do that again?	95
man	Hij is al een man.	He's already a man.	96
man	Wie is die man?	Who's that man?	96
man	Ik ben een man.	I am a man.	96
mijn	Waar is mijn man?	Where's my husband?	96
misschien	Ja. Nee. Misschien. Ik weet het niet.	Yes. No. Maybe. I don't know.	97
misschien	Misschien is het te laat.	Maybe it's too late.	97
misschien	Misschien zou ze er echt niet zijn?	Maybe she really won't be there?	97
laten	Laten we haar alleen laten.	Let's leave her alone.	98
laten	Laten we dit nog eens doen.	Let's do this again.	98
laten	Laten we niet gaan.	Let's not go.	98
nooit	Ik zal het nooit meer doen.	I will not do it again.	99
nooit	Ik wil je nooit meer zien.	I don't ever want to see you again.	99
nooit	Laat ik je hier nooit meer zien!	I never want to see you here ever again!	99
nou	Kom op nou!	Come on, already!	100
nou	En wat doen we nou?	So what do we do now?	100
nou	Nou, laten we gaan.	Well, let's go.	100
zei	Wat zei ze?	What did she say?	101
zei	Alles wat hij zei, was waar.	Everything he said was right.	101
zei	Wat hij zei, is niet waar.	What he said is not true.	101
terug	Ik ben zo terug.	I will be back soon.	102
terug	Ik ga niet terug.	I'm not going back.	102
terug	Ik kom terug.	I'll come back.	102
oké	Oké.	Okay.	103
oké	Doe dat niet nog eens, oké?	Don't do that again, OK?	103
oké	Kom niet meer terug, oké?	Do not come back, OK?	103
mee	Wil je niet met me mee?	Don't you want to come along?	104
mee	Kom je niet mee met mij?	Won't you come with me?	104
mee	Ik kom niet mee.	I'm not coming along.	104
niets	Ik weet niets over hem.	I don't know anything about him.	105
niets	Ze zei niets.	She did not say anything.	105
niets	Het is alles of niets.	It's all or nothing.	105
iemand	Is daar iemand?	Is somebody there?	106
iemand	Iemand weet dat.	Somebody knows that.	106
iemand	Weet iemand hier hoe dit moet?	Does someone here know how to do this?	106
komt	Ik denk dat hij niet komt.	I think he won't come.	107
komt	Ik denk niet dat hij komt.	I think he won't come.	107
komt	"""Komt hij?"" ""Nee, ik denk het niet."""	"""Is he coming?"" ""No, I think not."""	107
toen	Was er iemand hier toen ik weg was?	Was anybody here while I was out?	108
veel	Weet ik veel!	How should I know?	109
veel	Ik heb te veel te doen.	I've got too much to do.	109
veel	Ik wil veel meer.	I want a lot more.	109
even	Om het even.	Whatever.	110
even	Om het even wie van u kan het doen.	Any of you can do it.	110
even	Laat ons even alleen zijn.	Give us a moment alone.	110
gewoon	Doe het gewoon.	Just do it.	112
gewoon	Laat me gewoon maar alleen!	Just leave me alone.	112
gewoon	Doe het toch gewoon.	Just get on with it.	112
weten	Hoe moet ik dat weten?	How should I know?	113
weten	Je wil het niet weten!	You don't want to know it!	113
weten	Weten ze over ons?	Do they know about us?	113
komen	Kan je komen?	Can you come?	114
komen	Hij zei dat hij zou komen.	He said he would come.	114
komen	Hoe gaan we daar komen?	How are we going to get there?	114
nodig	Wat heb je nodig?	What do you need?	115
nodig	Ik heb u nodig.	I need you.	115
nodig	Ik heb je nodig.	I need you.	115
mensen	Wie zijn die mensen?	Who are these people?	116
mensen	Wat doen die mensen?	What are those people doing?	116
mensen	Dat doen mensen niet.	People don't do that.	116
tot	Tot dan.	Until then.	117
worden	Wat gaan we worden?	What will we become?	118
worden	Wat moet er van haar worden?	What will become of her?	118
worden	Dus, wat gaat het worden?	So, what's it gonna be?	118
zeggen	Ik weet niet wat te zeggen...	I don't know what to say...	119
zeggen	"Je kan niet ""nee"" zeggen."	You can't say no.	119
zeggen	Ik weet gewoon niet wat ik moet zeggen...	I just don't know what to say.	119
tijd	Ik weet niet of ik tijd heb.	I don't know if I have the time.	120
tijd	Ik heb meer tijd nodig.	I need more time.	120
tijd	Ik heb geen tijd voor jou.	I don't have time for you.	120
weer	Hoe is het weer?	How's the weather?	121
weer	Nu weet ik het weer.	Now I remember.	121
weer	We gaan niet weer terug.	We're not turning back.	121
leven	Ik kan zo niet leven.	I can't live that kind of life.	122
leven	Dat is het leven.	That's the way the cookie crumbles.	122
leven	Leven en laten leven.	Live and let live.	122
twee	Wat is er met jullie twee?	What's up with you two?	123
twee	Ja, twee.	Yes, two.	123
net	Wat heeft u net nodig?	What do you need exactly?	124
net	Wat heb je net nodig?	What do you need exactly?	124
net	Ik heb er net zo een.	I've got one just like that.	124
tegen	Ik heb niets tegen hem te zeggen.	I've got nothing to say to him.	125
tegen	Tegen die tijd is het al te laat.	By then it will already be too late.	125
tegen	Ze zei iets tegen hem.	She said something to him.	125
maken	Ik heb er niets mee te maken.	I have nothing to do with it.	126
maken	Dit heeft niets met mij te maken.	This has nothing to do with me.	126
maken	Ik zal een man van u maken.	I will make a man of you.	126
uw	Is dat uw man?	Is that your husband?	127
uw	Uw tijd is op.	Your time is up.	127
zeg	Zeg dat niet.	Don't say that.	128
zeg	Waarom zeg je dat?	Why do you say that?	128
zeg	Ik zeg het alleen maar!	I'm just saying!	128
omdat	Ik ben hier omdat ik dat wil.	I'm here because I want to be.	129
omdat	Ik doe het omdat ik het wil.	I do it because I want to.	129
zit	Wat zit je nu te doen?	What are you doing now?	130
zit	Is het goed als ik hier zit?	Is it OK if I sit here?	130
zit	Zit dat zo?	Is that how it is?	130
tot	Het zit me tot hier.	I've had it up to here.	130
wordt	Dus wat wordt het?	So what is it going to be?	131
wordt	Het wordt al laat.	It's already getting late.	131
wordt	Het wordt laat.	It's getting late.	131
hou	Ik hou van je.	I love you.	132
hou	Ik hou niet meer van je.	I no longer love you.	132
hou	Ik hou niet meer van haar.	I don't love her anymore.	132
heel	Ik hou heel veel van je.	I love you very much.	133
heel	Je weet heel goed wat ze wil.	You know very well what she wants.	133
heel	Het was niet heel goed.	It wasn't very good.	133
kijk	Kijk uit!	Look out!	134
kijk	Kijk niet terug.	Don't look back.	134
kijk	Kijk me aan.	Look at me.	134
tot	Tot kijk.	Goodbye!	134
wij	Waar zijn wij?	Where are we?	135
wij	Wij zijn mensen.	We are people.	135
wij	Wij zijn bij je.	We are with you.	135
altijd	Je bent altijd te laat.	You are always late.	136
altijd	Hij is altijd op tijd.	He is always punctual.	136
altijd	Waarom ik altijd?	Why always me?	136
mag	Mag ik iets zeggen?	May I say something?	137
mag	Mag ik nu gaan?	Can I leave now?	137
mag	Ik mag hem wel.	I rather like him.	137
omdat	“Waarom doen jullie dit?” “Omdat het van jou mag.”	"""Why are you doing this?"" ""Because you let us."""	137
gedaan	Dat kan hij niet gedaan hebben.	He can't have done that.	138
gedaan	Je hebt het gedaan!	You've done it!	138
gedaan	En ik weet dat je het niet voor mij gedaan hebt.	And I know you didn't do it for me.	138
dood	Deze man is dood.	That man is dead.	139
dood	Dood?	Dead?	139
dood	Ze is dood.	She is dead.	139
uw	Uw dood is mijn leven.	Your death is my life.	139
zeker	Hij weet zeker dat hij komt.	He is sure that he will come.	140
zeker	Weet je het zeker?	Are you sure?	140
zeker	Ik weet het zeker.	I am sure.	140
af	Ik weet niet wat ik van nu af aan moet doen.	I don't know what to do from now on.	141
af	Ik kom er niet van af.	I can't get rid of it.	141
af	We zijn weer terug bij af.	We're back where we started.	141
jaar	Ik ben 19 jaar.	I am 19 years old.	142
jaar	Ik denk dat ze 40 jaar is.	I think she's forty.	142
jaar	Ik ben 18 jaar.	I'm 18 years old.	142
twee	Weet je niet dat hij al twee jaar dood is?	Don't you know he's been dead for two years?	142
hun	Hun tijd is op.	Their time is up.	143
hun	Dat is van hun.	That's theirs.	143
hun	Dit is van hun.	This is theirs.	143
wilde	Is dit wat je wilde?	Is this what you wanted?	144
wilde	Ik wilde dat ik was wat ik was toen ik wilde dat ik was wat ik ben.	I wish I were what I was when I wished I were what I am.	144
toen	Ik wilde dat ik was wat ik was toen ik wilde dat ik was wat ik ben.	I wish I were what I was when I wished I were what I am.	144
wilde	Heb je alles kunnen doen, wat je wilde doen?	Were you able to do everything you wanted to get done?	144
toen	Ik wilde er toen niets mee te maken hebben.	I didn't want to deal with that at that time.	144
a	Hij wilde altijd naar L.A.	He always wanted to go to L.A.	144
dag	Hoe was je dag?	How was your day?	145
dag	Het kan in een dag worden gedaan.	It can be done in a day.	145
dag	Wat een dag!	What a day!	145
allemaal	Laat het er allemaal uit.	Let it all out.	146
allemaal	Hoe weet je dit allemaal?	Just how do you know all this?	146
allemaal	We gaan allemaal toch dood.	We're all going to die anyway.	146
jouw	Er zit iets in jouw haar.	There's something in your hair.	147
jouw	Is dat jouw man?	Is that your husband?	147
jouw	Jouw dood is mijn leven.	Your death is my life.	147
huis	Laten we naar huis gaan!	Let's go home!	148
huis	Het huis bij het meer is van mij.	The house by the lake is mine.	148
huis	Dat huis is van mij.	That house is mine.	148
dacht	Dit is wat ik dacht.	This is what I thought.	149
dacht	Ik dacht dat het waar was.	I thought it was true.	149
dacht	Ik dacht aan jou.	I was thinking about you.	149
doet	Wat hij ook doet, hij doet het goed.	Regardless what he does, he does it well.	150
doet	Kijk goed. Ik zal je laten zien hoe je dit doet.	Look carefully. I'm going to show you how it's done.	150
doet	Als je zo tegen me doet, zeg ik niets meer.	If you turn on me like that, I won't say another word.	150
vader	Waar is je vader?	Where is your father?	151
vader	Dit is mijn vader.	This is my father.	151
vader	Hij is niet mijn vader.	He's not my father.	151
onze	Dat is onze vader.	That is our father.	151
kunt	Je kunt het!	You can do it.	152
kunt	Kunt u dat nog eens zeggen?	Could you say that again?	152
kunt	Doe wat je kunt, met wat je hebt en waar je bent.	Do what you can, with what you have, where you are.	152
wacht	Wacht eens heel even.	Wait just a minute.	153
wacht	Wacht op ons.	Wait for us.	153
wacht	Wacht eens even.	Now wait a minute.	153
a	Wacht a.u.b. op mij.	Please wait for me.	153
zie	Ik zie Dan.	I see Dan.	154
zie	Ik zie ze.	I see them.	154
zie	Ik zie het huis.	I see the house.	154
vrouw	Dat is de vrouw die u wil zien.	That's the woman who wants to see you.	155
vrouw	Ik ben een vrouw.	I am a woman.	155
vrouw	Hoe gaat het met mijn vrouw?	How's my wife doing?	155
keer	Laat het me één keer zeggen.	Let me say this just once.	156
keer	Dat heb ik één keer gedaan.	I did that once.	156
keer	Wil je het nog een keer doen?	Do you want to do it again?	156
andere	Kunt u me nog een andere laten zien?	Please show me another one.	157
andere	Er moet nog een andere weg zijn.	There must be another way.	157
andere	Ik weet niet wat ik moet doen en andere mensen weten het ook niet.	I don't know what to do and neither does anyone else.	157
zoals	Ik hou van je, zoals je bent.	I love you just as you are.	158
zoals	Hij is niet zoals wij.	He's not like us.	158
zoals	Zoals altijd was hij te laat.	He was late, as always.	158
zij	Weet je wie zij is?	Do you know who she is?	159
zij	Zij zien Dan.	They see Dan.	159
zij	Zij is dood.	She is dead.	159
dank	Dank je, dat is alles.	Thanks, that's all.	160
dank	Dank u wel!	Thank you!	160
dank	Dank je wel!	Thank you!	160
anders	Misschien is er iemand anders in huis.	Maybe there is someone else in the house.	161
anders	Kan iemand anders dit niet doen?	Can't someone else do this?	161
anders	Het kan niet anders.	There is no other way.	161
geef	Waarom geef je me niet wat ik hebben wil?	Why don't you give me what I want to have?	162
geef	Ik geef nooit op.	I never give up.	162
geef	Geef me mijn man terug!	Give me back my husband!	162
waren	Waar waren jullie?	Where were you?	163
waren	Ze waren van mij.	They were mine.	163
waren	Ik weet dat ze er waren.	I know they were there.	163
willen	Dit is wat we willen weten.	That's what we want to know.	164
willen	Ik zou mijn vader willen zien.	I wish to see my father.	164
willen	Wat willen ze dat we doen?	What do they want us to do?	164
zich	Waarom hebben ze zich nog niet laten zien?	Why haven't they shown up yet?	165
zich	Kijk eens wie ze bij zich heeft.	Look who's with her.	165
bedankt	Bedankt, dat is alles.	Thanks, that's all.	166
bedankt	Bedankt!	Thank you!	166
bedankt	Nee, bedankt.	No, thank you.	166
erg	Heel erg bedankt!	Thank you very much!	167
erg	Al bij al is het niet zo erg.	In the end, it's not that bad.	167
erg	Is het erg?	Is it bad?	167
wilt	Dat is omdat je niet alleen wilt zijn.	It's because you don't want to be alone.	168
wilt	Doe wat je wilt.	Do as you want.	168
wilt	Als je wilt.	If you want.	168
praten	Ik wil iemand om mee te praten.	I want someone to talk to.	169
praten	Kunnen we praten?	Can we talk?	169
praten	Ik ben er, wil je praten?	I'm here. Do you want to chat?	169
spijt	Waarom heb je spijt van iets dat je niet gedaan hebt?	Why are you sorry for something you haven't done?	170
spijt	Het spijt me, ik hou van je.	I'm sorry, I love you.	170
spijt	Het spijt me, maar nu moet ik weg.	I am afraid I must be going now.	170
geld	Ik heb niet veel geld.	I don't have much money.	171
geld	Heb je veel geld bij je?	Do you have much money with you?	171
geld	Ik heb nu wat geld.	I have a little money now.	171
kon	Weet jij waarom ze niet kon komen?	Do you know why she couldn't come?	172
kon	Ik kon niet alles zien.	I couldn't see everything.	172
kon	Ik kon het niet meer aan.	I couldn't take it anymore.	172
werk	Ik heb mijn werk al af.	I've already finished my work.	173
werk	Waar werk je?	Where do you work?	173
werk	Denk je dat hij het werk alleen gedaan heeft?	Do you think he did the job on his own?	173
oh	Oh, weet je wat?	Oh, you know what?	174
oh	Oh, het spijt me.	Oh, I'm sorry.	174
oh	Oh! Echt waar?	Oh! Seriously?	174
iedereen	Dat is niet iets wat iedereen kan doen.	It's not something anyone can do.	175
iedereen	Iedereen weet dat.	Anybody knows it.	175
iedereen	Hoe gaat het met iedereen?	How is everyone?	175
beter	Beter laat dan nooit.	Better late than never.	176
beter	Iets is beter dan niets.	Something is better than nothing.	176
beter	Hoe meer, hoe beter.	The more, the better.	176
werd	Ik wilde gewoon dat ze beter werd.	I just want her to get well.	177
werd	Het werd beter!	It got better!	177
werd	Het werd tijd.	It was about time.	177
moeder	"""Wie is het?"" ""Het is je moeder."""	"""Who is it?"" ""It's your mother."""	178
moeder	Ik wacht op mijn moeder.	I'm waiting for my mother.	178
moeder	Hoe gaat het met jullie moeder?	How's your mother?	178
niemand	Er is niemand die met mij mee wil.	I don't have anyone who'd travel with me.	179
niemand	Niemand zit hier.	There's no one sitting here.	179
niemand	Niemand kan alles weten.	Nobody can know everything.	179
vinden	Ik moet het vinden.	I have to find it.	180
vinden	Kan je het vinden?	Can you find it?	180
vinden	Ik kon zijn huis niet vinden.	I failed in finding his house.	180
staat	Wij zijn niet in staat om dat te doen.	That we are not able to do.	181
staat	Hij zou in staat zijn dat te doen.	That he would be able to do.	181
staat	De man die daar staat is mijn vader.	The man who is standing over there is my father.	181
gezien	Waar heeft u deze vrouw gezien?	Where did you see this woman?	182
gezien	Hebt u deze man gezien?	Have you seen this man?	182
gezien	Ik heb niets gezien.	I saw nothing.	182
niks	Hoe dan ook, het gaat je niks aan.	In any case, it's none of your business.	183
niks	Waarom zeg je niks?	How come you say nothing?	183
niks	Ik weet niks van haar.	I know nothing about her.	183
binnen	Kom binnen!	Come in.	184
binnen	Komt u binnen!	Come on in!	184
binnen	Hij is niet binnen.	He's not in.	184
zitten	Gaat u zitten.	Please take a seat.	185
zitten	Nee, ga zitten.	No, sit down.	185
zitten	Gaat u maar zitten waar u maar wilt.	Sit wherever you like.	185
