word	sentence	translation	difficulty_rank
todo	Todo está bien.	It's all right.	39
todo	¿Todo está bien?	Is everything all right?	39
lo	Eso es todo lo que es.	That's what it's all about.	39
en	Él está en todo y es todo.	He is in everything and is everything.	39
ya	Él ya no está aquí.	He is no longer here.	40
ya	¿Está bien ya?	Is that OK now?	40
ya	Ya no está solo.	He isn't alone anymore.	40
estoy	Estoy bien.	I'm doing fine.	41
estoy	Aquí estoy yo solo.	There's no one but me here.	41
estoy	¡Ya estoy aquí!	I'm here already!	41
con	Estoy con él.	I'm with him.	41
ahora	¿Y ahora?	And now?	42
ahora	Ahora no está aquí.	He isn't here now.	42
ahora	Él no está aquí ahora.	He's out now.	42
así	Así es.	That's right.	45
así	¿No es así?	Isn't it so?	45
así	¿Es así?	Is that so?	45
vamos	Vamos.	Let's go!	46
vamos	Aquí vamos.	Here we go.	46
vamos	Ya vamos.	We're coming.	46
a	¿Que vamos a qué?	We'll what?	46
algo	¿Algo más?	Anything else?	47
algo	"""¿Algo más?"" ""No, eso es todo."""	"""Anything else?"" ""No, that's all."""	47
algo	Algo no está bien.	Something isn't right.	47
hay	No hay de qué.	You're welcome.	48
hay	¿Qué hay?	What gives?	48
hay	Aquí hay algo.	There's something in here.	48
bueno	Esto está bueno.	This tastes good.	49
bueno	Qué bueno, ¿no es así?	That's good, isn't it?	49
bueno	Él es bueno.	He's good.	49
tengo	Eso es todo lo que tengo.	That is all I have.	50
tengo	¡Lo tengo!	Got it!	50
tengo	Esto es todo lo que tengo.	It's all I have.	50
te	Ya te tengo.	You're mine now.	50
los	Ya los tengo.	I already have them.	50
con	Con eso tengo.	That will do.	50
los	Sí que los tengo.	Yes, I do have them.	50
te	¡Ahora te tengo!	Now I have you!	50
los	A que sí que los tengo.	I bet I do have them.	50
cuando	¿Cuando?	When?	51
estás	¿Estás bien?	You all right?	52
estás	¿Estás solo?	Are you alone?	52
estás	¿Estás?	Are you there?	52
en	¿En qué estás ahora?	What are you about now?	52
en	No estás solo en esto.	You're not in this alone.	52
sé	No sé.	I don't know.	53
sé	Lo sé.	I know.	53
sé	Lo sé todo.	I know everything.	53
si	No sé si eso es bueno.	I don't know if it is good.	53
tú	¿Y tú?	And you?	54
tú	Estoy bien, ¿y tú?	I am fine, and you?	54
tú	Bien. ¿Y tú?	Fine. And you?	54
nos	¡Vamos que nos vamos!	Hurry up, we are leaving!	55
nos	¿Nos vamos?	Shall we go?	55
nos	¿Nos vamos ahora?	Shall we go now?	55
nada	De nada.	You're welcome.	56
nada	Es todo o nada.	It's all or nothing.	56
nada	Sé que no sé nada.	I know that I know nothing.	56
cómo	¿Cómo estás?	How are you doing?	57
cómo	¿Cómo es él?	What is he like?	57
cómo	¿Cómo estás ahora?	How are you now?	57
este	¿Es este?	Is this it?	58
este	Este...	Er...	58
he	He aquí.	Behold.	60
ser	¿Ser o no ser?	To be or not to be?	61
ser	No hay que ser así.	It doesn't have to be like this.	61
tiene	¿Qué tiene?	What do you have?	62
tiene	¿Qué no tiene?	What don't you have?	62
ser	Es como tiene que ser.	It is how it is.	62
tiene	Es como tiene que ser.	It is how it is.	62
puedo	No puedo.	I can't.	63
puedo	Sí, puedo.	Yes, I can.	63
puedo	Yo puedo ser bueno.	I can be good.	63
ella	¿Qué tiene ella?	What does she have?	64
ella	Ella no está aquí.	She's not here.	64
ella	¿Por qué está ella aquí?	Why is she here?	64
te	Te quiero.	I love you.	65
quiero	Te quiero.	I love you.	65
quiero	Ya no te quiero.	I don't love you anymore.	65
quiero	Esto es lo que quiero.	This is what I want.	65
le	Ya no le quiero.	I do not love him any longer.	65
le	Le quiero más que a nada.	I love him more than anything.	65
me	Yo me quiero.	I love myself.	65
este	Quiero este.	I want this.	65
las	Las quiero.	I want them.	65
la	No la quiero.	I don't love her.	65
la	La quiero.	I love her.	65
fue	Eso no fue nada.	That was nothing.	66
fue	Todo fue bien.	Everything went well.	66
fue	Él se fue.	He walked away.	66
se	Él se fue.	He walked away.	66
un	¿Eso fue un sí?	Was that a yes?	66
se	Él ya se fue.	He's already left.	66
se	Se fue.	He left.	66
me	No me fue bien.	I didn't do well.	66
hacer	Ya no sé qué hacer.	I don't know what to do anymore.	67
hacer	¿Y qué vamos a hacer?	And what are we going to do?	67
hacer	No sé qué hacer.	I don't know what to do.	67
gracias	Gracias, es todo.	Thanks, that's all.	68
gracias	"""Gracias."" ""De nada."""	"""Thank you."" ""You're welcome."""	68
gracias	¡Gracias!	Thank you!	68
vez	Una vez más.	One more time.	69
vez	Una vez más gracias por todo.	Thanks again for everything.	69
cuando	De vez en cuando sé de él.	I hear from him once in a while.	69
vez	De vez en cuando sé de él.	I hear from him once in a while.	69
era	No era nada.	It was nothing.	70
era	¿Cómo era?	What was it like?	70
era	¿Cómo era ella?	What was she like?	70
soy	Soy yo.	It's me.	71
soy	Yo no soy bueno.	I am not good.	71
soy	No soy nada.	I am nothing.	71
todos	Gracias a todos.	Thanks, everyone.	72
todos	Todos vamos a hacer eso.	We're all going to do that.	72
porque	Estoy aquí porque quiero.	I'm here because I want to be.	73
porque	No lo quiero porque ya lo tengo.	I don't want it because I already have it.	73
porque	"""¿Por qué?"" ""Porque sí."""	"""Why?"" ""Just because."""	73
las	Ya son las 7.	It's already seven.	74
son	Ya son las 7.	It's already seven.	74
son	¿Para qué son?	What are they for?	74
las	Son las 8:30.	It's 8:30.	74
son	Son las 8:30.	It's 8:30.	74
todos	No todos son como tú.	Not everyone is like you.	74
tienes	Tú lo tienes todo.	You have everything.	75
tienes	¿Qué no tienes?	What don't you have?	75
tienes	¿No tienes nada que hacer?	Don't you have anything to do?	75
creo	Te creo.	I believe you.	76
creo	Sí, creo que está bien.	Yes, I think it's okay.	76
creo	No creo.	I don't think so.	76
le	Ya no le creo.	I don't believe him any longer.	76
voy	Ya voy.	I am coming.	77
voy	Y ahora, ¿qué voy a hacer?	And now, what am I going to do?	77
voy	Voy.	I'm coming.	77
me	Me voy.	I'm leaving.	77
sabes	¡¿Cómo que no sabes?!	What do you mean you don't know?!	78
sabes	¿Cómo sabes eso?	How do you know that?	78
sabes	¿Cómo lo sabes?	How do you know?	78
estaba	Él estaba solo.	He was alone.	79
estaba	Estaba solo.	I was lonely.	79
estaba	Yo no estaba sólo.	I wasn't alone.	79
puede	¡No puede ser!	It can't be!	80
puede	No puede ser.	It's impossible.	80
puede	¡Esto no puede ser!	This can't be!	80
eres	¡No, no lo soy! ¡Lo eres tú!	No I'm not; you are!	81
eres	¿Qué eres?	What are you?	81
eres	¿Eres de aquí?	Are you from here?	81
ese	Ese soy yo.	That's me.	82
ese	¿Es ese?	Is that it?	82
ese	Es ese.	That's the one.	82
usted	¿Cómo es usted?	What do you look like?	83
usted	¿Cómo está usted?	How do you do?	83
usted	¿Y usted?	And you?	83
entonces	¿Entonces qué?	So what?	84
entonces	¿Y entonces?	And then?	84
entonces	Él estaba aquí entonces.	He was here at that time.	84
hola	Hola.	Hello!	85
hola	Hola, ¿cómo estás?	Hi, how are you?	85
hola	¡Hola! ¿Cómo estás?	Hi! How are you?	85
verdad	¿De verdad? ¿Por qué?	Really? Why?	86
verdad	No puede ser verdad.	It cannot be true.	86
verdad	Es la verdad.	It's the truth.	86
casa	¿Por qué no nos vamos a casa?	Why don't we go home?	87
casa	Está usted en su casa.	Make yourself at home.	87
su	Está usted en su casa.	Make yourself at home.	87
casa	Él estaba en casa.	He was at home.	87
su	Su casa está por aquí.	His house is somewhere around here.	87
mi	No, no es mi casa.	No, that's not my house.	87
mi	Esta es mi casa.	This is my home.	87
esta	Esta es mi casa.	This is my home.	87
mi	Me voy a mi casa.	I'm going to my house.	87
esta	Sí, esta es mi casa.	Yes, this is my house.	87
esta	Esta no es mi casa.	This is not my home.	87
su	¿Esta es su casa?	Is this your house?	87
tan	Tan sólo sé esto.	I know only this.	88
tan	Esto está tan bueno.	This is so good.	88
tan	Estoy tan solo.	I'm so alone.	88
quién	¿Quién es él?	Who is he?	89
quién	¿Sabes quién es él?	Do you know who he is?	89
quién	¿Quién eres?	Who are you?	89
tiempo	No sé si tengo tiempo.	I don't know if I have the time.	91
tiempo	No tengo tiempo.	I have no time.	91
tiempo	Hay un tiempo para todo.	There is a time for everything.	91
dos	Sí, dos.	Yes, two.	92
dos	Quiero dos.	I want two.	92
dos	¿Por qué no los dos?	Why not both?	92
esa	Esa es su casa.	That is her house.	93
esa	Sí, esa es mi casa.	Yes, that's my house.	93
esa	Yo ya tengo una como esa.	I've got one like that already.	93
nunca	Es ahora o nunca.	It's now or never.	94
nunca	Nunca más.	Never again.	94
nunca	Nunca estás en casa.	You're never at home.	94
dónde	¿Dónde estás?	Where are you?	95
dónde	¿De dónde eres?	Where do you come from?	95
dónde	Yo sé dónde está ella.	I know where she is.	95
va	¿Cómo va todo?	How is everything?	96
va	¿Por dónde se va a ...?	How do I get to ...?	96
va	¿Cómo te va?	How are you doing?	96
oh	¡Oh! ¿Qué es esto?	Oh, what is this?	97
oh	¡Oh! ¿Es verdad?	Oh! Is it true?	97
oh	Oh, ¡así!	Oh, like that!	97
favor	¡Por favor!	Please.	98
favor	Sí, por favor.	Yes, please.	98
favor	Una vez más, por favor.	Once more, please.	98
mucho	Le quiero mucho.	I like him very much.	99
mucho	Te quiero mucho.	I like you a lot.	99
mucho	No tengo mucho tiempo.	I do not have much time.	99
quieres	¿Qué quieres?	What do you want?	100
quieres	¿Me quieres?	Do you love me?	100
quieres	¿Para qué lo quieres?	What do you want it for?	100
mí	Por mí, está bien.	It's fine with me.	101
mí	Te quiero más que tú a mí.	I love you more than you love me.	101
mí	Por mí está bien.	It's OK with me.	101
siento	Oh, lo siento.	Oh, I'm sorry.	102
siento	Lo siento de verdad.	I'm terribly sorry.	102
siento	Me siento bien.	I feel fine.	102
señor	Gracias, señor.	Thank you, sir.	103
señor	Mi señor...	Hail, milord.	103
al	Gracias al Señor.	Thank the Lord.	103
señor	Gracias al Señor.	Thank the Lord.	103
ti	Creo en ti.	I believe in you.	104
ti	Esto es lo que puedo hacer por ti.	This is what I can do for you.	104
ti	No tengo tiempo para ti.	I don't have time for you.	104
mejor	No tengo nada mejor que hacer.	I have nothing better to do.	105
mejor	Es mejor que nada.	Better than nothing.	105
mejor	Algo es mejor que nada.	Something is better than nothing.	105
hace	¿Cómo se hace eso?	How do you make that?	106
hace	¡Así se hace!	That's how you do it!	106
hace	¿Qué hace?	What is he doing?	106
cuando	Cuando hace algo, lo hace bien.	When he does something, he does it well.	106
decir	No sé qué quieres decir.	I don't know what you mean.	108
decir	No sé qué decir.	I don't know what to say.	108
decir	No tengo nada que decir.	I have nothing to say.	108
también	Yo también estoy bien.	I'm fine too.	109
también	Yo también voy.	I am going, too.	109
también	Yo también me voy.	I am going, too.	109
sobre	No sé nada sobre ella.	I know nothing about her.	110
sobre	¿Sobre qué?	About what?	110
sobre	No tengo nada más que decir sobre él.	I have nothing more to say about him.	110
dios	Por Dios.	For heaven's sake.	111
dios	Yo creo en Dios.	I believe in God.	111
dios	Gracias a Dios.	Thank God.	111
sin	Ella se fue sin decir nada.	She went out without saying a word.	112
sin	Todo es mejor sin ti.	Everything is better without you.	112
sin	Sin ti no soy nada.	Without you I am nothing.	112
tenemos	No tenemos tiempo.	We have no time.	113
tenemos	Tenemos que hacer algo.	We have to do something.	113
tenemos	Tenemos mucho que hacer.	We have a lot of work to do.	113
están	Yo no sé dónde están.	I don't know where they are.	114
están	Están todos bien, gracias.	They're all fine, thanks.	114
están	Ya están aquí.	They're already here.	114
puedes	"No puedes decir ""no""."	You can't say no.	115
puedes	¿Cómo puedes decir eso?	How can you say that?	115
puedes	¿No puedes o no quieres?	You can't or you won't?	115
ver	¡No puedo ver!	I can't see!	116
ver	Eso no tiene nada que ver.	That has nothing to do with it.	116
ver	No puedo ver nada.	I can't see anything.	116
hombre	Él ya es un hombre.	He's already a man.	117
hombre	¿Quién es ese hombre?	Who is that man?	117
hombre	Soy un hombre.	I am a man.	117
vida	La vida es así.	That's the way the cookie crumbles.	118
vida	Tú eres mi vida.	You are my life.	118
vida	Esa es la vida.	That's life.	118
alguien	¿Hay alguien en casa?	Is anybody home?	119
alguien	¿Hay alguien aquí?	Is anybody here?	119
alguien	Hay alguien aquí.	There's somebody here.	119
cosas	Él puede decir cosas así.	He can say such things.	120
cosas	Ella no hace cosas así.	She does not do things like that.	120
cosas	No tengo cosas que hacer.	I don't have anything to do.	120
siempre	Siempre hay algo que hacer.	There is always something to do.	121
siempre	Siempre hay que decir la verdad.	You should always tell the truth.	121
siempre	Siempre tienes que decir la verdad.	You must always say the truth.	121
hasta	Hasta ahora bien.	So far, so good.	122
hasta	¡Estoy hasta aquí de él!	I've had it up to here with him!	122
hasta	Hasta entonces.	See you then.	122
ahí	¿Quién está ahí?	Who's there?	123
ahí	¿Hay alguien ahí? ¿Dónde estoy?	Is there anyone there? Where am I?	123
ahí	Ahí está.	There it is.	123
ir	¿Puedo ir con él?	May I go with him?	124
ir	Voy a ir.	I'm going to go.	124
ir	Tienes que ir.	You have to go.	124
años	Yo también tengo 17 años.	I am seventeen years old, too.	125
años	Él tiene dos años más que yo.	He is older than I by two years.	125
años	Tengo 19 años.	I am 19 years old.	125
antes	Él no es lo que antes era.	He is not what he was.	126
antes	Siento lo de antes.	Sorry about earlier.	126
antes	Yo estaba aquí antes.	I was here first.	126
estar	Eso es porque no quieres estar solo.	It's because you don't want to be alone.	127
estar	No puedo estar sin ti.	I can't be without you.	127
estar	¡Quiero estar solo!	I want to be alone!	127
he	Sé que he de estar mejor.	I know that I have to be better.	127
ni	¡Ni yo!	Neither am I!	128
ni	No estoy ni ahí.	I don't give a damn about it.	128
ni	Ni puedo ir, ni quiero.	I can't go, nor do I want to.	128
poco	Sólo un poco más.	Just a little more.	129
poco	¿Quieres un poco de esto?	Do you want some of this?	129
poco	Un poco más.	A little more.	129
día	Ese fue el mejor día de mi vida.	That was the best day of my life.	130
día	Una vez al día...	Once a day...	130
al	Una vez al día...	Once a day...	130
día	Fue el mejor día de mi vida.	It was the best day of my life.	130
del	Es el día del Señor.	It's the day of the Lord.	130
uno	Uno para todos, todos para uno.	One for all, all for one.	131
uno	¿Tienes uno?	Do you have one?	131
uno	Uno para todos y todos para uno.	One for all, all for one.	131
noche	Ya está de noche.	It's already nighttime.	132
noche	Era de noche.	It was night.	132
noche	Tenemos mucho tiempo esta noche.	We have plenty of time tonight.	132
hecho	Lo tiene todo hecho.	He's got it all worked out.	133
hecho	¡Bien hecho!	Well done!	133
hecho	¿De qué está hecho?	What's it made from?	133
has	¡Lo has hecho!	You've done it!	133
he	¿Por qué lo he hecho?	Why have I done it?	133
has	¿Por qué lo has hecho?	Why did you do that?	133
has	¿Qué has hecho?	What have you been doing?	133
ha	¿Sabes lo que ha hecho?	Do you know what he has done?	133
ha	Sé lo que ha hecho.	I know what he did.	133
ha	Sé que él lo ha hecho.	I know he did it.	133
mis	Quiero mis cosas.	I want my stuff.	134
mis	¿Dónde están mis cosas?	Where are my things?	134
estamos	Aquí estamos.	Here we are.	135
estamos	¡Estamos aquí!	We're here!	135
estamos	¿Por qué estamos aquí?	Why are we here?	135
otra	¿Qué día es otra vez?	What day is it again?	136
otra	Otra vez.	One more time.	136
otra	¡Otra vez no!	Not again!	136
acuerdo	Yo estoy de acuerdo.	I agree with you.	137
acuerdo	No, estoy de acuerdo.	No, I agree.	137
acuerdo	Estoy de acuerdo.	I agree.	137
del	No estoy del todo de acuerdo.	I'm not completely in accord.	137
trabajo	Yo no trabajo.	I do not work.	138
trabajo	Yo trabajo.	I work.	138
trabajo	Hay mucho trabajo que hacer.	There's a lot of work to do.	138
al	Voy al trabajo.	I go to work.	138
nosotros	¿Puedes ir con nosotros?	Can you go with us?	139
nosotros	¿Qué hay de nosotros?	What about us?	139
nosotros	Él no es como nosotros.	He's not like us.	139
parece	¿Qué le parece?	What do you think of it?	140
parece	¿A quién se parece?	Who does he look like?	140
parece	No parece, es.	It doesn't seem; it is.	140
gente	Él era un dios para su gente.	He was a god to his people.	141
gente	¿Qué hace esa gente?	What are those people doing?	141
gente	¿Cómo está su gente?	How are your folks?	141
sea	Lo que sea.	Whatever.	142
sea	Quiero que la vida sea como antes.	I want life to be the way it was before.	142
sea	¡Así sea!	May it be so!	142
padre	Esto es de mi padre.	This is my father's.	143
padre	Él es un poco como su padre.	He is a bit like his father.	143
padre	Él es mi padre.	He is my father.	143
mira	Mira esa casa.	Look at that house.	144
mira	¡Mira!	Look!	144
mira	Mira esto.	Watch this.	144
mismo	¡Sé tú mismo!	Be yourself!	145
mismo	Todo es lo mismo.	It's all the same.	145
mismo	No puedes hacer dos cosas al mismo tiempo.	You can't do two things at once.	145
dijo	¿Sabes qué dijo ella?	Do you know what she said?	146
dijo	"Ella me dijo ""te quiero""."	She said 'I love you' to me.	146
dijo	Él dijo la verdad.	He told the truth.	146
nadie	Nadie me dijo nada.	No one said anything to me.	147
nadie	Te quiero más que a nadie.	I love you more than anyone else.	147
nadie	Te quiero más que nadie.	I love you more than anyone else.	147
quiere	¿Qué quiere decir esto?	What does this stand for?	148
quiere	Yo la quiero y ella me quiere.	I love her and she loves me.	148
quiere	Él la quiere.	He loves her.	148
podría	Ella dijo que podría ser verdad.	She said that it might be true.	149
podría	¿Podría decir lo que él dijo?	Could you tell what he said?	149
podría	¿Podría decir algo?	May I say something?	149
vas	"""¿Por qué no vas?"" ""Porque no quiero."""	"""Why aren't you going?"" ""Because I don't want to."""	150
vas	¿A qué vas?	What are you getting at?	150
vas	¿A dónde vas?	Where are you going to?	150
hablar	Ella no tiene con quién hablar.	She has no one to speak to.	151
hablar	Ella no quiere hablar de eso.	She doesn't want to talk about it.	151
hablar	¿Con quién quieres hablar?	Who do you want to speak to?	151
del	No quiero hablar del tiempo.	I don't want to talk about the weather.	151
ellos	Ellos ya están aquí.	They're already here.	152
ellos	Ellos están sin trabajo ahora.	They are out of work now.	152
ellos	La verdad, no quiero ir con ellos.	To tell the truth, I don't want to go with them.	152
tal	¿Qué tal te va?	How are you doing?	153
tal	Hola, ¿qué tal?	Hello, how are you?	153
tal	¿Qué tal?	How is it going?	153
pasa	No pasa nada.	There's no harm done.	154
pasa	¿Por qué todo me pasa a mí?	Why does everything happen to me?	154
pasa	Pasa por aquí.	Come this way.	154
fuera	¡Fuera!	Get away!	155
fuera	Él está fuera de casa.	He is away from home.	155
fuera	Fuera de aquí.	Get out of here.	155
después	¿Y después?	And afterward?	156
después	Después de ti.	After you.	156
después	Después de eso, él se fue a casa.	After that, he went home.	156
desde	No sé de ella desde entonces.	I have not heard from her since then.	158
desde	No puedo ver nada desde aquí.	I can't see anything from here.	158
desde	No todo se puede hacer desde casa.	Not everything can be done from home.	158
dinero	Sé que el dinero no lo es todo.	I know that money isn't everything.	159
dinero	No tengo mucho dinero.	I don't have much money.	159
dinero	Tiene poco dinero.	He has little money.	159
mundo	Todo el mundo está de acuerdo.	Everyone is agreed.	160
mundo	¡Hola mundo!	Hello, world!	160
mundo	¡Es el mejor trabajo del mundo!	It's the best job in the world!	160
claro	¿Está claro?	Is that clear?	161
claro	¡Claro que sí!	Of course!	161
claro	Está más que claro.	It's abundantly clear.	161
momento	Eso es todo lo que puedo decir en este momento.	That's all I can say at the moment.	162
momento	Mi padre no está en casa en este momento.	My dad is not home at the moment.	162
momento	Un momento...	Just a moment ...	162
les	Les creo.	I believe you.	163
les	Les va bien.	They're doing fine.	163
les	Les quiero.	I love them.	163
tener	Tiene que tener más de 80 años.	She must be over eighty.	164
tener	Ella no puede tener más de 30 años.	She cannot be over thirty.	164
tener	No sé si voy a tener tiempo para hacer eso.	I don't know if I'll have time to do it.	164
estado	He estado aquí antes.	I've been here before.	165
estado	Ella dijo que nunca ha estado ahí.	She said that she has never been there.	165
estado	El Estado soy yo.	I am the State!	165
otro	¿Podría ser en otro momento?	Could you make it another time?	166
otro	Quiero a otro.	I want somebody else.	166
otro	Gracias por el otro día.	Thank you for the other day.	166
había	No había nadie en la casa.	There wasn't anybody in the house.	167
había	¿Había algo así?	Was there such a thing?	167
había	Él dijo que no había nadie aquí.	He said there was nobody in here.	167
mañana	¿Qué tal mañana?	How about tomorrow?	168
mañana	No quiero eso hasta mañana.	I don't want that until tomorrow.	168
mañana	Trabajo por la mañana.	I work in the morning.	168
tenía	Él no tenía dinero.	He had no money.	169
tenía	Ella no tenía nada que decir sobre eso.	She had nothing to say about it.	169
tenía	Ella tenía algo de dinero.	She had a little money.	169
madre	Mi padre no está en casa, pero sí mi madre.	Father is out, but Mother is at home.	170
madre	Ella se parece a su madre.	She looks like her mother.	170
madre	Mi madre no está siempre en casa.	My mother is not always at home.	170
vale	No vale mucho.	It's not worth much.	171
vale	Vale, esto es lo que vamos a hacer.	OK, this is what we are going to do.	171
vale	Vale, no pasa nada.	OK, no big deal.	171
lugar	¿Por qué no vas en mi lugar?	Will you go in place of me?	172
lugar	Él fue en mi lugar.	He went there instead of me.	172
lugar	¿Hay alguien en este lugar?	Is there anybody here?	172
donde	Sí, hasta donde yo sé.	Yes, as far as I know.	173
donde	Tú puedes ir a donde sea.	You may go anywhere.	173
donde	Voy a donde quiero ir.	I go where I want to go.	173
haciendo	¿Qué estás haciendo?	What are you doing?	174
haciendo	¿Qué está haciendo él ahora?	What is he doing now?	174
haciendo	¿Qué estaba haciendo?	What were you doing?	174
seguro	¿Estás seguro?	Are you sure?	175
seguro	Estoy seguro.	I am sure.	175
seguro	No estoy seguro de quién es.	I don't know for certain who he is.	175
sabe	Sólo Dios lo sabe.	Only God knows.	176
sabe	Alguien lo sabe.	Somebody knows that.	176
sabe	Todo el mundo lo sabe.	Anybody knows it.	176
podemos	¿Podemos hablar?	Can we talk?	177
podemos	Sí, podemos ir.	Yes, we can go.	177
podemos	Sí, podemos.	Yes, we can.	177
espera	Espera hasta mañana en la mañana.	Wait until tomorrow morning.	179
espera	Espera aquí un poco.	Wait here for a while.	179
espera	Espera un momento, por favor.	Hold on a moment, please.	179
nuevo	¿Eres nuevo?	Are you new?	180
nuevo	¿Eres nuevo aquí?	Are you new here?	180
nuevo	Eso está nuevo.	This is new.	180
sido	Así ha sido siempre.	This is always the way it has been.	181
sido	¡Ha sido usted!	You made it!	181
sido	Siempre ha sido así.	It's always been like that.	181
cosa	¿Cómo está la cosa?	How is everything?	182
cosa	¿Qué es esa cosa?	What is that thing?	182
cosa	Sólo hay una cosa por hacer.	There is only one thing to do.	182
hijo	¿Qué ha sido de su hijo?	What has become of his son?	183
hijo	Él tiene otro hijo.	He has another son.	183
hijo	¿Cómo está mi hijo?	How's my son doing?	183
allí	Él fue allí solo.	He went there by himself.	184
allí	¿Ella ya está allí?	She's there already?	184
allí	Él mismo fue allí.	He himself went there.	184
menos	Ella tiene dos años menos que yo.	She is two years younger than I.	185
menos	Mi madre tiene dos años menos que mi padre.	My mother is two years younger than my father.	185
menos	Tengo más tiempo, y menos dinero que nunca.	I have more time, and less money than ever.	185
tipo	No es mi tipo.	This is not my type.	186
tipo	Eres mi tipo.	You're my type.	186
tipo	Él no es mi tipo.	He's not my type.	186
amigo	Voy a casa de mi amigo.	I am going to my friend's house.	187
amigo	Él es mi amigo.	He is my friend.	187
amigo	Es mi amigo.	He is my friend.	187
nuestro	Tú no eres nuestro amigo.	You are not our friend.	188
nuestro	Es nuestro trabajo.	It's our job.	188
nuestro	Esto es nuestro.	This is ours.	188
mujer	Soy una mujer.	I am a woman.	189
mujer	Soy un hombre sin mujer.	I'm a man without a woman.	189
mujer	¡Mira la mujer que está allí!	Check out the woman over there!	189
mamá	Quiero a mi mamá.	I love my mum.	190
mamá	¿Dónde está mamá?	Where is mom?	190
mamá	Mamá no está en casa.	Mother is away from home.	190
luego	¡Hasta luego!	See you soon!	191
luego	Quiero eso para luego.	I want that later.	191
luego	¿Y luego?	And then?	191
papá	¿Cómo está mi papá?	How's my dad doing?	192
papá	Papá no está en casa.	Dad isn't home.	192
papá	Se parece mucho a su papá.	He resembles his father very much.	192
días	Va allí todos los días.	He goes there every day.	193
días	Yo como aquí todos los días.	I eat here every day.	193
días	Estamos aquí hace dos días.	We have been here for two days.	193
dice	Hay algo de verdad en lo que dice.	There is a certain amount of truth in what he's saying.	194
dice	Él siempre dice la verdad.	He always tells the truth.	194
dice	¿Cómo dice?	Excuse me?	194
hoy	Hoy me siento bien.	I feel well today.	195
hoy	Hoy es mi día.	I'm lucky today.	195
hoy	Me siento bien hoy.	I feel good today.	195
han	¿Qué han hecho hoy?	What have they done today?	195
tres	No hay dos sin tres.	Misfortunes always come in threes.	196
tres	Él tiene tres años menos que papá.	He is three years younger than Father.	196
tres	Tiene tres años menos que yo.	He is younger than me by three years.	196
buena	Son buena gente.	They are good people.	197
buena	Yo no era una buena madre.	I was not a good mother.	197
buena	Parece ser una buena casa.	It seems to be a good house.	197
